thisdir	thisf	uuid	device	date	config_scenario	config_profile	subject_id	session_number	session_started_at	session_ended_at	trial_number_session	trial_started_at	repetition	level_number	level_name	level_background	stage_number	objects_count	object1_name	object1_touch_diff_time	object2_name	object2_touch_diff_time	object3_name	object3_touch_diff_time	object4_name	object4_touch_diff_time	mandy_touch_diff_time	object_asked	object_asked_position	object_touched	object_touched_position	object_touched_at	stage_end	correct	feedback	spl	dif	lex
dumeril	app_session_819.csv	9C3ED3B5A5704E15826A07D9FF8DEC65	Unknown	2016-04-14	NA	Test_mix1_beg	9C3ED3B5A5704E15826A07D9FF8DEC65	1	2016-04-14T08:27:05.000Z	2016-04-14T08:38:39.000Z	18	2016-04-14T08:31:16.966Z	0	10	Test_C3	desert	2	2	groupe	NA	medecin	NA	NA	NA	NA	NA	991	medecin	CENTER_RIGHT	medecin	CENTER_RIGHT	2969	touch_object	1	1	1	difficult	noun
dumeril	app_session_819.csv	9C3ED3B5A5704E15826A07D9FF8DEC65	Unknown	2016-04-14	NA	Test_mix1_beg	9C3ED3B5A5704E15826A07D9FF8DEC65	1	2016-04-14T08:27:05.000Z	2016-04-14T08:38:39.000Z	20	2016-04-14T08:31:47.237Z	0	12	Test_C4	desert	1	2	perroquet	NA	moustique	NA	NA	NA	NA	NA	571	perroquet	CENTER_LEFT	perroquet	CENTER_LEFT	1777	touch_object	1	1	2	difficult	noun
dumeril	app_session_819.csv	9C3ED3B5A5704E15826A07D9FF8DEC65	Unknown	2016-04-14	NA	Test_mix1_beg	9C3ED3B5A5704E15826A07D9FF8DEC65	1	2016-04-14T08:27:05.000Z	2016-04-14T08:38:39.000Z	21	2016-04-14T08:31:55.867Z	0	12	Test_C4	desert	2	2	tete	NA	bouche	NA	NA	NA	NA	NA	460	tete	CENTER_LEFT	tete	CENTER_LEFT	1780	touch_object	1	1	1	easy	noun
dumeril	app_session_819.csv	9C3ED3B5A5704E15826A07D9FF8DEC65	Unknown	2016-04-14	NA	Test_mix1_beg	9C3ED3B5A5704E15826A07D9FF8DEC65	1	2016-04-14T08:27:05.000Z	2016-04-14T08:38:39.000Z	22	2016-04-14T08:32:04.420Z	0	12	Test_C4	desert	3	2	plonger	NA	pecher	NA	NA	NA	NA	NA	1532	pecher	CENTER_RIGHT	pecher	CENTER_RIGHT	2203	touch_object	1	1	2	difficult	verb
dumeril	app_session_819.csv	9C3ED3B5A5704E15826A07D9FF8DEC65	Unknown	2016-04-14	NA	Test_mix1_beg	9C3ED3B5A5704E15826A07D9FF8DEC65	1	2016-04-14T08:27:05.000Z	2016-04-14T08:38:39.000Z	24	2016-04-14T08:32:37.637Z	0	14	Test_C5	beach	1	2	propre	NA	sale	NA	NA	NA	NA	NA	770	propre	CENTER_LEFT	sale	CENTER_RIGHT	2744	touch_object	0	1	1	moderate	adj
dumeril	app_session_819.csv	9C3ED3B5A5704E15826A07D9FF8DEC65	Unknown	2016-04-14	NA	Test_mix1_beg	9C3ED3B5A5704E15826A07D9FF8DEC65	1	2016-04-14T08:27:05.000Z	2016-04-14T08:38:39.000Z	25	2016-04-14T08:32:47.471Z	0	14	Test_C5	beach	2	2	chaussures	NA	lits	NA	NA	NA	NA	NA	4764	chaussures	CENTER_LEFT	chaussures	CENTER_LEFT	1774	touch_object	1	1	2	easy	noun
dumeril	app_session_819.csv	9C3ED3B5A5704E15826A07D9FF8DEC65	Unknown	2016-04-14	NA	Test_mix1_beg	9C3ED3B5A5704E15826A07D9FF8DEC65	1	2016-04-14T08:27:05.000Z	2016-04-14T08:38:39.000Z	26	2016-04-14T08:33:00.306Z	0	14	Test_C5	beach	3	2	piedsnus	NA	jeune	NA	NA	NA	NA	NA	853	jeune	CENTER_RIGHT	jeune	CENTER_RIGHT	6448	touch_object	1	1	1	difficult	adj
dumeril	app_session_819.csv	9C3ED3B5A5704E15826A07D9FF8DEC65	Unknown	2016-04-14	NA	Test_mix1_beg	9C3ED3B5A5704E15826A07D9FF8DEC65	1	2016-04-14T08:27:05.000Z	2016-04-14T08:38:39.000Z	28	2016-04-14T08:33:31.229Z	0	16	Test_C6	beach	1	2	livre	NA	ballon	NA	NA	NA	NA	NA	758	livre	CENTER_LEFT	livre	CENTER_LEFT	1660	touch_object	1	1	2	easy	noun
dumeril	app_session_819.csv	9C3ED3B5A5704E15826A07D9FF8DEC65	Unknown	2016-04-14	NA	Test_mix1_beg	9C3ED3B5A5704E15826A07D9FF8DEC65	1	2016-04-14T08:27:05.000Z	2016-04-14T08:38:39.000Z	29	2016-04-14T08:33:39.975Z	0	16	Test_C6	beach	2	2	serpent	NA	papillon	NA	NA	NA	NA	NA	1647	papillon	CENTER_RIGHT	papillon	CENTER_RIGHT	1621	touch_object	1	1	1	moderate	noun
dumeril	app_session_819.csv	9C3ED3B5A5704E15826A07D9FF8DEC65	Unknown	2016-04-14	NA	Test_mix1_beg	9C3ED3B5A5704E15826A07D9FF8DEC65	1	2016-04-14T08:27:05.000Z	2016-04-14T08:38:39.000Z	30	2016-04-14T08:33:49.559Z	0	16	Test_C6	beach	3	2	couteau	NA	crayon	NA	NA	NA	NA	NA	8664	couteau	CENTER_LEFT	couteau	CENTER_LEFT	1637	touch_object	1	1	2	moderate	noun
dumeril	app_session_819.csv	9C3ED3B5A5704E15826A07D9FF8DEC65	Unknown	2016-04-14	NA	Test_mix1_beg	9C3ED3B5A5704E15826A07D9FF8DEC65	1	2016-04-14T08:27:05.000Z	2016-04-14T08:38:39.000Z	31	2016-04-14T08:34:06.143Z	0	16	Test_C6	beach	4	2	rouge	NA	grand	NA	NA	NA	NA	NA	1845	grand	CENTER_RIGHT	rouge	CENTER_LEFT	1964	touch_object	0	1	1	easy	adj
dumeril	app_session_819.csv	9C3ED3B5A5704E15826A07D9FF8DEC65	Unknown	2016-04-14	NA	Test_mix1_beg	9C3ED3B5A5704E15826A07D9FF8DEC65	1	2016-04-14T08:27:05.000Z	2016-04-14T08:38:39.000Z	33	2016-04-14T08:34:38.590Z	0	18	Test_C7	countryside	1	2	avion	NA	camion	NA	NA	NA	NA	NA	401	avion	CENTER_LEFT	avion	CENTER_LEFT	1595	touch_object	1	1	2	moderate	noun
dumeril	app_session_819.csv	9C3ED3B5A5704E15826A07D9FF8DEC65	Unknown	2016-04-14	NA	Test_mix1_beg	9C3ED3B5A5704E15826A07D9FF8DEC65	1	2016-04-14T08:27:05.000Z	2016-04-14T08:38:39.000Z	34	2016-04-14T08:34:46.912Z	0	18	Test_C7	countryside	2	2	cloche	NA	bougie	NA	NA	NA	NA	NA	663	bougie	CENTER_RIGHT	bougie	CENTER_RIGHT	1870	touch_object	1	1	1	difficult	noun
dumeril	app_session_819.csv	9C3ED3B5A5704E15826A07D9FF8DEC65	Unknown	2016-04-14	NA	Test_mix1_beg	9C3ED3B5A5704E15826A07D9FF8DEC65	1	2016-04-14T08:27:05.000Z	2016-04-14T08:38:39.000Z	35	2016-04-14T08:34:55.730Z	0	18	Test_C7	countryside	3	2	chien	NA	bebe	NA	NA	NA	NA	NA	882	chien	CENTER_LEFT	chien	CENTER_LEFT	1255	touch_object	1	1	2	easy	noun
dumeril	app_session_819.csv	9C3ED3B5A5704E15826A07D9FF8DEC65	Unknown	2016-04-14	NA	Test_mix1_beg	9C3ED3B5A5704E15826A07D9FF8DEC65	1	2016-04-14T08:27:05.000Z	2016-04-14T08:38:39.000Z	36	2016-04-14T08:35:04.163Z	0	18	Test_C7	countryside	4	2	raye	NA	poilu	NA	NA	NA	NA	NA	738	poilu	CENTER_RIGHT	poilu	CENTER_RIGHT	3807	touch_object	1	1	1	difficult	adj
dumeril	app_session_819.csv	9C3ED3B5A5704E15826A07D9FF8DEC65	Unknown	2016-04-14	NA	Test_mix1_beg	9C3ED3B5A5704E15826A07D9FF8DEC65	1	2016-04-14T08:27:05.000Z	2016-04-14T08:38:39.000Z	37	2016-04-14T08:35:14.980Z	0	18	Test_C7	countryside	5	2	griffes	NA	plumes	NA	NA	NA	NA	NA	1194	plumes	CENTER_RIGHT	plumes	CENTER_RIGHT	3541	touch_object	1	1	2	difficult	noun
dumeril	app_session_819.csv	9C3ED3B5A5704E15826A07D9FF8DEC65	Unknown	2016-04-14	NA	Test_mix1_beg	9C3ED3B5A5704E15826A07D9FF8DEC65	1	2016-04-14T08:27:05.000Z	2016-04-14T08:38:39.000Z	38	2016-04-14T08:35:33.359Z	0	19	Test_C8	mountain	1	2	croquer	NA	lancer	NA	NA	NA	NA	NA	434	croquer	CENTER_LEFT	croquer	CENTER_LEFT	2394	touch_object	1	1	1	moderate	verb
dumeril	app_session_819.csv	9C3ED3B5A5704E15826A07D9FF8DEC65	Unknown	2016-04-14	NA	Test_mix1_beg	9C3ED3B5A5704E15826A07D9FF8DEC65	1	2016-04-14T08:27:05.000Z	2016-04-14T08:38:39.000Z	39	2016-04-14T08:35:42.532Z	0	19	Test_C8	mountain	2	2	fleur	NA	maison	NA	NA	NA	NA	NA	553	maison	CENTER_RIGHT	maison	CENTER_RIGHT	1327	touch_object	1	1	2	easy	noun
dumeril	app_session_819.csv	9C3ED3B5A5704E15826A07D9FF8DEC65	Unknown	2016-04-14	NA	Test_mix1_beg	9C3ED3B5A5704E15826A07D9FF8DEC65	1	2016-04-14T08:27:05.000Z	2016-04-14T08:38:39.000Z	40	2016-04-14T08:35:50.715Z	0	19	Test_C8	mountain	3	2	gonfler	NA	sourire	NA	NA	NA	NA	NA	2030	sourire	CENTER_RIGHT	gonfler	CENTER_LEFT	3189	touch_object	0	1	1	difficult	verb
dumeril	app_session_819.csv	9C3ED3B5A5704E15826A07D9FF8DEC65	Unknown	2016-04-14	NA	Test_mix1_beg	9C3ED3B5A5704E15826A07D9FF8DEC65	1	2016-04-14T08:27:05.000Z	2016-04-14T08:38:39.000Z	41	2016-04-14T08:36:02.199Z	0	19	Test_C8	mountain	4	2	lourd	NA	ferme	NA	NA	NA	NA	NA	4949	lourd	CENTER_LEFT	lourd	CENTER_LEFT	2352	touch_object	1	1	2	moderate	adj
dumeril	app_session_819.csv	9C3ED3B5A5704E15826A07D9FF8DEC65	Unknown	2016-04-14	NA	Test_mix1_beg	9C3ED3B5A5704E15826A07D9FF8DEC65	1	2016-04-14T08:27:05.000Z	2016-04-14T08:38:39.000Z	42	2016-04-14T08:36:15.784Z	0	19	Test_C8	mountain	5	2	helicoptere	NA	accident	NA	NA	NA	NA	NA	2416	helicoptere	CENTER_LEFT	helicoptere	CENTER_LEFT	1551	touch_object	1	1	1	difficult	noun
dumeril	app_session_819.csv	9C3ED3B5A5704E15826A07D9FF8DEC65	Unknown	2016-04-14	NA	Test_mix1_beg	9C3ED3B5A5704E15826A07D9FF8DEC65	1	2016-04-14T08:27:05.000Z	2016-04-14T08:38:39.000Z	43	2016-04-14T08:36:26.051Z	0	19	Test_C8	mountain	6	2	rond	NA	casse	NA	NA	NA	NA	NA	15623	casse	CENTER_RIGHT	casse	CENTER_RIGHT	3449	touch_object	1	1	2	easy	adj
dumeril	app_session_819.csv	9C3ED3B5A5704E15826A07D9FF8DEC65	Unknown	2016-04-14	NA	Test_mix1_beg	9C3ED3B5A5704E15826A07D9FF8DEC65	1	2016-04-14T08:27:05.000Z	2016-04-14T08:38:39.000Z	44	2016-04-14T08:36:53.589Z	0	20	Test_C9	beach	1	2	chateau	NA	panier	NA	NA	NA	NA	NA	224	chateau	CENTER_LEFT	chateau	CENTER_LEFT	1281	touch_object	1	1	1	moderate	noun
dumeril	app_session_819.csv	9C3ED3B5A5704E15826A07D9FF8DEC65	Unknown	2016-04-14	NA	Test_mix1_beg	9C3ED3B5A5704E15826A07D9FF8DEC65	1	2016-04-14T08:27:05.000Z	2016-04-14T08:38:39.000Z	45	2016-04-14T08:37:01.403Z	0	20	Test_C9	beach	2	2	toucher	NA	casser	NA	NA	NA	NA	NA	633	toucher	CENTER_LEFT	toucher	CENTER_LEFT	3052	touch_object	1	1	2	easy	verb
dumeril	app_session_819.csv	9C3ED3B5A5704E15826A07D9FF8DEC65	Unknown	2016-04-14	NA	Test_mix1_beg	9C3ED3B5A5704E15826A07D9FF8DEC65	1	2016-04-14T08:27:05.000Z	2016-04-14T08:38:39.000Z	46	2016-04-14T08:37:11.387Z	0	20	Test_C9	beach	3	2	rigoler	NA	colorier	NA	NA	NA	NA	NA	329	colorier	CENTER_RIGHT	colorier	CENTER_RIGHT	2545	touch_object	1	1	1	moderate	verb
dumeril	app_session_819.csv	9C3ED3B5A5704E15826A07D9FF8DEC65	Unknown	2016-04-14	NA	Test_mix1_beg	9C3ED3B5A5704E15826A07D9FF8DEC65	1	2016-04-14T08:27:05.000Z	2016-04-14T08:38:39.000Z	47	2016-04-14T08:37:20.554Z	0	20	Test_C9	beach	4	2	tortue	NA	girafe	NA	NA	NA	NA	NA	1102	tortue	CENTER_LEFT	tortue	CENTER_LEFT	1126	touch_object	1	1	2	moderate	noun
dumeril	app_session_819.csv	9C3ED3B5A5704E15826A07D9FF8DEC65	Unknown	2016-04-14	NA	Test_mix1_beg	9C3ED3B5A5704E15826A07D9FF8DEC65	1	2016-04-14T08:27:05.000Z	2016-04-14T08:38:39.000Z	48	2016-04-14T08:37:29.088Z	0	20	Test_C9	beach	5	2	jouer	NA	dormir	NA	NA	NA	NA	NA	385	dormir	CENTER_RIGHT	dormir	CENTER_RIGHT	2239	touch_object	1	1	1	easy	verb
dumeril	app_session_819.csv	9C3ED3B5A5704E15826A07D9FF8DEC65	Unknown	2016-04-14	NA	Test_mix1_beg	9C3ED3B5A5704E15826A07D9FF8DEC65	1	2016-04-14T08:27:05.000Z	2016-04-14T08:38:39.000Z	49	2016-04-14T08:37:38.005Z	0	20	Test_C9	beach	6	2	nager	NA	courir	NA	NA	NA	NA	NA	438	nager	CENTER_LEFT	nager	CENTER_LEFT	2911	touch_object	1	1	2	moderate	verb
dumeril	app_session_819.csv	9C3ED3B5A5704E15826A07D9FF8DEC65	Unknown	2016-04-14	NA	Test_mix1_beg	9C3ED3B5A5704E15826A07D9FF8DEC65	1	2016-04-14T08:27:05.000Z	2016-04-14T08:38:39.000Z	50	2016-04-14T08:37:49.634Z	0	21	Test_C10	desert	1	2	fatigue	NA	triste	NA	NA	NA	NA	NA	474	fatigue	CENTER_LEFT	fatigue	CENTER_LEFT	2986	touch_object	1	1	1	moderate	adj
dumeril	app_session_819.csv	9C3ED3B5A5704E15826A07D9FF8DEC65	Unknown	2016-04-14	NA	Test_mix1_beg	9C3ED3B5A5704E15826A07D9FF8DEC65	1	2016-04-14T08:27:05.000Z	2016-04-14T08:38:39.000Z	51	2016-04-14T08:37:59.423Z	0	21	Test_C10	desert	2	2	tirer	NA	lire	NA	NA	NA	NA	NA	290	lire	CENTER_RIGHT	lire	CENTER_RIGHT	2922	touch_object	1	1	2	easy	verb
dumeril	app_session_819.csv	9C3ED3B5A5704E15826A07D9FF8DEC65	Unknown	2016-04-14	NA	Test_mix1_beg	9C3ED3B5A5704E15826A07D9FF8DEC65	1	2016-04-14T08:27:05.000Z	2016-04-14T08:38:39.000Z	52	2016-04-14T08:38:08.923Z	0	21	Test_C10	desert	3	2	robinet	NA	meuble	NA	NA	NA	NA	NA	449	robinet	CENTER_LEFT	robinet	CENTER_LEFT	1845	touch_object	1	1	1	difficult	noun
dumeril	app_session_819.csv	9C3ED3B5A5704E15826A07D9FF8DEC65	Unknown	2016-04-14	NA	Test_mix1_beg	9C3ED3B5A5704E15826A07D9FF8DEC65	1	2016-04-14T08:27:05.000Z	2016-04-14T08:38:39.000Z	53	2016-04-14T08:38:17.507Z	0	21	Test_C10	desert	4	2	coller	NA	melanger	NA	NA	NA	NA	NA	619	melanger	CENTER_RIGHT	melanger	CENTER_RIGHT	4141	touch_object	1	1	2	moderate	verb
dumeril	app_session_819.csv	9C3ED3B5A5704E15826A07D9FF8DEC65	Unknown	2016-04-14	NA	Test_mix1_beg	9C3ED3B5A5704E15826A07D9FF8DEC65	1	2016-04-14T08:27:05.000Z	2016-04-14T08:38:39.000Z	54	2016-04-14T08:38:28.558Z	0	21	Test_C10	desert	5	2	cadeau	NA	bouton	NA	NA	NA	NA	NA	525	bouton	CENTER_RIGHT	bouton	CENTER_RIGHT	1425	touch_object	1	1	1	moderate	noun
dumeril	app_session_821.csv	410A82C51E644B658800F418626D50E9	Unknown	2016-04-14	NA	Test_mix1_beg	410A82C51E644B658800F418626D50E9	2	2016-04-14T08:21:39.000Z	2016-04-14T08:32:38.000Z	7	2016-04-14T08:23:16.176Z	0	6	Test_C1	mountain	1	2	train	NA	bateau	NA	NA	NA	NA	NA	1522	train	CENTER_LEFT	train	CENTER_LEFT	1787	touch_object	1	1	1	easy	noun
dumeril	app_session_821.csv	410A82C51E644B658800F418626D50E9	Unknown	2016-04-14	NA	Test_mix1_beg	410A82C51E644B658800F418626D50E9	2	2016-04-14T08:21:39.000Z	2016-04-14T08:32:38.000Z	8	2016-04-14T08:23:26.853Z	0	6	Test_C1	mountain	2	2	ciseau	NA	velo	NA	NA	NA	NA	NA	1562	ciseau	CENTER_LEFT	ciseau	CENTER_LEFT	1844	touch_object	1	1	2	moderate	noun
dumeril	app_session_821.csv	410A82C51E644B658800F418626D50E9	Unknown	2016-04-14	NA	Test_mix1_beg	410A82C51E644B658800F418626D50E9	2	2016-04-14T08:21:39.000Z	2016-04-14T08:32:38.000Z	9	2016-04-14T08:23:37.554Z	0	6	Test_C1	mountain	3	2	sauter	NA	pleurer	NA	NA	NA	NA	NA	6997	pleurer	CENTER_RIGHT	pleurer	CENTER_RIGHT	2391	touch_object	1	1	1	easy	verb
dumeril	app_session_821.csv	410A82C51E644B658800F418626D50E9	Unknown	2016-04-14	NA	Test_mix1_beg	410A82C51E644B658800F418626D50E9	2	2016-04-14T08:21:39.000Z	2016-04-14T08:32:38.000Z	11	2016-04-14T08:24:10.950Z	0	8	Test_C2	mountain	1	2	riviere	NA	foret	NA	NA	NA	NA	NA	1319	riviere	CENTER_LEFT	riviere	CENTER_LEFT	1975	touch_object	1	1	2	difficult	noun
dumeril	app_session_821.csv	410A82C51E644B658800F418626D50E9	Unknown	2016-04-14	NA	Test_mix1_beg	410A82C51E644B658800F418626D50E9	2	2016-04-14T08:21:39.000Z	2016-04-14T08:32:38.000Z	12	2016-04-14T08:24:21.555Z	0	8	Test_C2	mountain	2	2	telephoner	NA	coiffer	NA	NA	NA	NA	NA	2681	coiffer	CENTER_RIGHT	coiffer	CENTER_RIGHT	2482	touch_object	1	1	1	difficult	verb
dumeril	app_session_821.csv	410A82C51E644B658800F418626D50E9	Unknown	2016-04-14	NA	Test_mix1_beg	410A82C51E644B658800F418626D50E9	2	2016-04-14T08:21:39.000Z	2016-04-14T08:32:38.000Z	13	2016-04-14T08:24:34.040Z	0	8	Test_C2	mountain	3	2	chat	NA	cochon	NA	NA	NA	NA	NA	1906	cochon	CENTER_RIGHT	cochon	CENTER_RIGHT	2003	touch_object	1	1	2	easy	noun
dumeril	app_session_821.csv	410A82C51E644B658800F418626D50E9	Unknown	2016-04-14	NA	Test_mix1_beg	410A82C51E644B658800F418626D50E9	2	2016-04-14T08:21:39.000Z	2016-04-14T08:32:38.000Z	14	2016-04-14T08:24:45.257Z	0	8	Test_C2	mountain	4	2	pingouin	NA	kangourou	NA	NA	NA	NA	NA	2108	pingouin	CENTER_LEFT	pingouin	CENTER_LEFT	1917	touch_object	1	1	1	difficult	noun
dumeril	app_session_821.csv	410A82C51E644B658800F418626D50E9	Unknown	2016-04-14	NA	Test_mix1_beg	410A82C51E644B658800F418626D50E9	2	2016-04-14T08:21:39.000Z	2016-04-14T08:32:38.000Z	16	2016-04-14T08:25:12.921Z	0	10	Test_C3	desert	1	2	debout	NA	assis	NA	NA	NA	NA	NA	2445	assis	CENTER_RIGHT	assis	CENTER_RIGHT	2602	touch_object	1	1	2	easy	adj
dumeril	app_session_821.csv	410A82C51E644B658800F418626D50E9	Unknown	2016-04-14	NA	Test_mix1_beg	410A82C51E644B658800F418626D50E9	2	2016-04-14T08:21:39.000Z	2016-04-14T08:32:38.000Z	17	2016-04-14T08:25:25.343Z	0	10	Test_C3	desert	2	2	groupe	NA	medecin	NA	NA	NA	NA	NA	2190	medecin	CENTER_RIGHT	medecin	CENTER_RIGHT	2547	touch_object	1	1	1	difficult	noun
dumeril	app_session_821.csv	410A82C51E644B658800F418626D50E9	Unknown	2016-04-14	NA	Test_mix1_beg	410A82C51E644B658800F418626D50E9	2	2016-04-14T08:21:39.000Z	2016-04-14T08:32:38.000Z	19	2016-04-14T08:25:57.462Z	0	12	Test_C4	desert	1	2	perroquet	NA	moustique	NA	NA	NA	NA	NA	1557	perroquet	CENTER_LEFT	perroquet	CENTER_LEFT	2156	touch_object	1	1	2	difficult	noun
dumeril	app_session_821.csv	410A82C51E644B658800F418626D50E9	Unknown	2016-04-14	NA	Test_mix1_beg	410A82C51E644B658800F418626D50E9	2	2016-04-14T08:21:39.000Z	2016-04-14T08:32:38.000Z	20	2016-04-14T08:26:08.479Z	0	12	Test_C4	desert	2	2	tete	NA	bouche	NA	NA	NA	NA	NA	1513	tete	CENTER_LEFT	tete	CENTER_LEFT	2646	touch_object	1	1	1	easy	noun
dumeril	app_session_821.csv	410A82C51E644B658800F418626D50E9	Unknown	2016-04-14	NA	Test_mix1_beg	410A82C51E644B658800F418626D50E9	2	2016-04-14T08:21:39.000Z	2016-04-14T08:32:38.000Z	21	2016-04-14T08:26:19.946Z	0	12	Test_C4	desert	3	2	plonger	NA	pecher	NA	NA	NA	NA	NA	2013	pecher	CENTER_RIGHT	pecher	CENTER_RIGHT	2187	touch_object	1	1	2	difficult	verb
dumeril	app_session_821.csv	410A82C51E644B658800F418626D50E9	Unknown	2016-04-14	NA	Test_mix1_beg	410A82C51E644B658800F418626D50E9	2	2016-04-14T08:21:39.000Z	2016-04-14T08:32:38.000Z	23	2016-04-14T08:26:46.756Z	0	14	Test_C5	beach	1	2	propre	NA	sale	NA	NA	NA	NA	NA	1520	propre	CENTER_LEFT	propre	CENTER_LEFT	2361	touch_object	1	1	1	moderate	adj
dumeril	app_session_821.csv	410A82C51E644B658800F418626D50E9	Unknown	2016-04-14	NA	Test_mix1_beg	410A82C51E644B658800F418626D50E9	2	2016-04-14T08:21:39.000Z	2016-04-14T08:32:38.000Z	24	2016-04-14T08:26:58.015Z	0	14	Test_C5	beach	2	2	chaussures	NA	lits	NA	NA	NA	NA	NA	1870	chaussures	CENTER_LEFT	chaussures	CENTER_LEFT	1731	touch_object	1	1	2	easy	noun
dumeril	app_session_821.csv	410A82C51E644B658800F418626D50E9	Unknown	2016-04-14	NA	Test_mix1_beg	410A82C51E644B658800F418626D50E9	2	2016-04-14T08:21:39.000Z	2016-04-14T08:32:38.000Z	25	2016-04-14T08:27:08.915Z	0	14	Test_C5	beach	3	2	piedsnus	NA	jeune	NA	NA	NA	NA	NA	1670	jeune	CENTER_RIGHT	jeune	CENTER_RIGHT	2211	touch_object	1	1	1	difficult	adj
dumeril	app_session_821.csv	410A82C51E644B658800F418626D50E9	Unknown	2016-04-14	NA	Test_mix1_beg	410A82C51E644B658800F418626D50E9	2	2016-04-14T08:21:39.000Z	2016-04-14T08:32:38.000Z	27	2016-04-14T08:27:36.785Z	0	16	Test_C6	beach	1	2	livre	NA	ballon	NA	NA	NA	NA	NA	1373	livre	CENTER_LEFT	livre	CENTER_LEFT	1333	touch_object	1	1	2	easy	noun
dumeril	app_session_821.csv	410A82C51E644B658800F418626D50E9	Unknown	2016-04-14	NA	Test_mix1_beg	410A82C51E644B658800F418626D50E9	2	2016-04-14T08:21:39.000Z	2016-04-14T08:32:38.000Z	28	2016-04-14T08:27:46.834Z	0	16	Test_C6	beach	2	2	serpent	NA	papillon	NA	NA	NA	NA	NA	1270	papillon	CENTER_RIGHT	papillon	CENTER_RIGHT	1088	touch_object	1	1	1	moderate	noun
dumeril	app_session_821.csv	410A82C51E644B658800F418626D50E9	Unknown	2016-04-14	NA	Test_mix1_beg	410A82C51E644B658800F418626D50E9	2	2016-04-14T08:21:39.000Z	2016-04-14T08:32:38.000Z	29	2016-04-14T08:27:56.501Z	0	16	Test_C6	beach	3	2	couteau	NA	crayon	NA	NA	NA	NA	NA	1172	couteau	CENTER_LEFT	couteau	CENTER_LEFT	1733	touch_object	1	1	2	moderate	noun
dumeril	app_session_821.csv	410A82C51E644B658800F418626D50E9	Unknown	2016-04-14	NA	Test_mix1_beg	410A82C51E644B658800F418626D50E9	2	2016-04-14T08:21:39.000Z	2016-04-14T08:32:38.000Z	30	2016-04-14T08:28:06.735Z	0	16	Test_C6	beach	4	2	rouge	NA	grand	NA	NA	NA	NA	NA	1185	grand	CENTER_RIGHT	grand	CENTER_RIGHT	2027	touch_object	1	1	1	easy	adj
dumeril	app_session_821.csv	410A82C51E644B658800F418626D50E9	Unknown	2016-04-14	NA	Test_mix1_beg	410A82C51E644B658800F418626D50E9	2	2016-04-14T08:21:39.000Z	2016-04-14T08:32:38.000Z	32	2016-04-14T08:28:35.916Z	0	18	Test_C7	countryside	1	2	avion	NA	camion	NA	NA	NA	NA	NA	1470	avion	CENTER_LEFT	avion	CENTER_LEFT	1429	touch_object	1	1	2	moderate	noun
dumeril	app_session_821.csv	410A82C51E644B658800F418626D50E9	Unknown	2016-04-14	NA	Test_mix1_beg	410A82C51E644B658800F418626D50E9	2	2016-04-14T08:21:39.000Z	2016-04-14T08:32:38.000Z	33	2016-04-14T08:28:46.171Z	0	18	Test_C7	countryside	2	2	cloche	NA	bougie	NA	NA	NA	NA	NA	1612	bougie	CENTER_RIGHT	bougie	CENTER_RIGHT	1530	touch_object	1	1	1	difficult	noun
dumeril	app_session_821.csv	410A82C51E644B658800F418626D50E9	Unknown	2016-04-14	NA	Test_mix1_beg	410A82C51E644B658800F418626D50E9	2	2016-04-14T08:21:39.000Z	2016-04-14T08:32:38.000Z	34	2016-04-14T08:28:56.604Z	0	18	Test_C7	countryside	3	2	chien	NA	bebe	NA	NA	NA	NA	NA	1249	chien	CENTER_LEFT	chien	CENTER_LEFT	1317	touch_object	1	1	2	easy	noun
dumeril	app_session_821.csv	410A82C51E644B658800F418626D50E9	Unknown	2016-04-14	NA	Test_mix1_beg	410A82C51E644B658800F418626D50E9	2	2016-04-14T08:21:39.000Z	2016-04-14T08:32:38.000Z	35	2016-04-14T08:29:06.472Z	0	18	Test_C7	countryside	4	2	raye	NA	poilu	NA	NA	NA	NA	NA	1181	poilu	CENTER_RIGHT	poilu	CENTER_RIGHT	1856	touch_object	1	1	1	difficult	adj
dumeril	app_session_821.csv	410A82C51E644B658800F418626D50E9	Unknown	2016-04-14	NA	Test_mix1_beg	410A82C51E644B658800F418626D50E9	2	2016-04-14T08:21:39.000Z	2016-04-14T08:32:38.000Z	36	2016-04-14T08:29:16.805Z	0	18	Test_C7	countryside	5	2	griffes	NA	plumes	NA	NA	NA	NA	NA	1549	plumes	CENTER_RIGHT	plumes	CENTER_RIGHT	2782	touch_object	1	1	2	difficult	noun
dumeril	app_session_821.csv	410A82C51E644B658800F418626D50E9	Unknown	2016-04-14	NA	Test_mix1_beg	410A82C51E644B658800F418626D50E9	2	2016-04-14T08:21:39.000Z	2016-04-14T08:32:38.000Z	37	2016-04-14T08:29:29.843Z	0	19	Test_C8	mountain	1	2	croquer	NA	lancer	NA	NA	NA	NA	NA	1321	croquer	CENTER_LEFT	croquer	CENTER_LEFT	2840	touch_object	1	1	1	moderate	verb
