"thisdir"	"thisf"	"uuid"	"device"	"date"	"config_scenario"	"config_profile"	"subject_id"	"session_number"	"session_started_at"	"session_ended_at"	"trial_number_session"	"trial_started_at"	"repetition"	"level_number"	"level_name"	"level_background"	"stage_number"	"objects_count"	"object1_name"	"object1_touch_diff_time"	"object2_name"	"object2_touch_diff_time"	"object3_name"	"object3_touch_diff_time"	"object4_name"	"object4_touch_diff_time"	"mandy_touch_diff_time"	"object_asked"	"object_asked_position"	"object_touched"	"object_touched_position"	"object_touched_at"	"stage_end"	"correct"	"feedback"
"dumeril"	"app_session_718.csv"	"7206BA98A9F347598B1537C8062FB01C"	"Unknown"	"2016-03-23"	NA	"Test_mix2_beg"	10	1	"2016-03-23T09:47:32.000Z"	NA	24	"2016-03-23T09:53:46.654Z"	0	14	"Test_C5"	"beach"	2	2	"chaussures"	NA	"lits"	NA	NA	NA	NA	NA	313	"lits"	"CENTER_RIGHT"	"lits"	"CENTER_RIGHT"	4748	"touch_object"	1	1
"dumeril"	"app_session_719.csv"	"FC38D10B7C23412B84CCEDF6A8342039"	"Unknown"	"2016-03-23"	NA	"Test_mix2_beg"	17	1	"2016-03-23T09:58:52.000Z"	NA	1	"2016-03-23T09:58:54.898Z"	0	1	"Training_C1"	"countryside"	1	2	"poisson"	NA	"lapin"	NA	NA	NA	NA	NA	980	"poisson"	"CENTER_LEFT"	"poisson"	"CENTER_LEFT"	21384	"touch_object"	1	1
"dumeril"	"app_session_719.csv"	"FC38D10B7C23412B84CCEDF6A8342039"	"Unknown"	"2016-03-23"	NA	"Test_mix2_beg"	17	1	"2016-03-23T09:58:52.000Z"	NA	2	"2016-03-23T09:59:27.403Z"	0	2	"Training_L1"	"countryside"	1	2	"zyl_02"	1268	"syl_01"	2977	NA	NA	NA	NA	934	"zyl_02"	"CENTER_LEFT"	"syl_01"	"CENTER_RIGHT"	7540	"touch_object"	0	1
"dumeril"	"app_session_719.csv"	"FC38D10B7C23412B84CCEDF6A8342039"	"Unknown"	"2016-03-23"	NA	"Test_mix2_beg"	17	1	"2016-03-23T09:58:52.000Z"	NA	3	"2016-03-23T09:59:50.592Z"	0	3	"Training_C2"	"countryside"	1	2	"jaune"	NA	"petit"	NA	NA	NA	NA	NA	1182	"petit"	"CENTER_RIGHT"	"petit"	"CENTER_RIGHT"	1975	"touch_object"	1	1
"dumeril"	"app_session_719.csv"	"FC38D10B7C23412B84CCEDF6A8342039"	"Unknown"	"2016-03-23"	NA	"Test_mix2_beg"	17	1	"2016-03-23T09:58:52.000Z"	NA	4	"2016-03-23T10:00:07.747Z"	0	4	"Training_L2"	"countryside"	1	2	"syl_01"	1863	"zyl_02"	1320	NA	NA	NA	NA	510	"zyl_02"	"CENTER_RIGHT"	"zyl_02"	"CENTER_RIGHT"	2219	"touch_object"	1	1
"dumeril"	"app_session_719.csv"	"FC38D10B7C23412B84CCEDF6A8342039"	"Unknown"	"2016-03-23"	NA	"Test_mix2_beg"	17	1	"2016-03-23T09:58:52.000Z"	NA	5	"2016-03-23T10:00:20.960Z"	0	4	"Training_L2"	"countryside"	2	2	"zyl_02"	1342	"syl_01"	1012	NA	NA	NA	NA	1356	"syl_01"	"CENTER_RIGHT"	"syl_01"	"CENTER_RIGHT"	4191	"touch_object"	1	1
"dumeril"	"app_session_719.csv"	"FC38D10B7C23412B84CCEDF6A8342039"	"Unknown"	"2016-03-23"	NA	"Test_mix2_beg"	17	1	"2016-03-23T09:58:52.000Z"	NA	6	"2016-03-23T10:00:37.389Z"	0	5	"Training_C3"	"countryside"	1	2	"ouvrir"	NA	"manger"	NA	NA	NA	NA	NA	12754	"manger"	"CENTER_RIGHT"	"manger"	"CENTER_RIGHT"	15461	"touch_object"	1	1
"dumeril"	"app_session_719.csv"	"FC38D10B7C23412B84CCEDF6A8342039"	"Unknown"	"2016-03-23"	NA	"Test_mix2_beg"	17	1	"2016-03-23T09:58:52.000Z"	NA	7	"2016-03-23T10:01:15.625Z"	0	6	"Test_C1"	"mountain"	1	2	"train"	NA	"bateau"	NA	NA	NA	NA	NA	36252	"bateau"	"CENTER_RIGHT"	"train"	"CENTER_LEFT"	2227	"touch_object"	0	1
"dumeril"	"app_session_719.csv"	"FC38D10B7C23412B84CCEDF6A8342039"	"Unknown"	"2016-03-23"	NA	"Test_mix2_beg"	17	1	"2016-03-23T09:58:52.000Z"	NA	8	"2016-03-23T10:02:01.432Z"	0	6	"Test_C1"	"mountain"	2	2	"ciseau"	NA	"velo"	NA	NA	NA	NA	NA	10784	"velo"	"CENTER_RIGHT"	"velo"	"CENTER_RIGHT"	2025	"touch_object"	1	1
"dumeril"	"app_session_719.csv"	"FC38D10B7C23412B84CCEDF6A8342039"	"Unknown"	"2016-03-23"	NA	"Test_mix2_beg"	17	1	"2016-03-23T09:58:52.000Z"	NA	9	"2016-03-23T10:02:21.568Z"	0	6	"Test_C1"	"mountain"	3	2	"sauter"	NA	"pleurer"	NA	NA	NA	NA	NA	663	"sauter"	"CENTER_LEFT"	"pleurer"	"CENTER_RIGHT"	2402	"touch_object"	0	1
"dumeril"	"app_session_719.csv"	"FC38D10B7C23412B84CCEDF6A8342039"	"Unknown"	"2016-03-23"	NA	"Test_mix2_beg"	17	1	"2016-03-23T09:58:52.000Z"	NA	10	"2016-03-23T10:02:37.171Z"	0	7	"Test_L1"	"mountain"	1	2	"sop_01"	1561	"zop_02"	1012	NA	NA	NA	NA	427	"sop_01"	"CENTER_LEFT"	"zop_02"	"CENTER_RIGHT"	1827	"touch_object"	0	1
"dumeril"	"app_session_719.csv"	"FC38D10B7C23412B84CCEDF6A8342039"	"Unknown"	"2016-03-23"	NA	"Test_mix2_beg"	17	1	"2016-03-23T09:58:52.000Z"	NA	11	"2016-03-23T10:02:52.504Z"	0	8	"Test_C2"	"mountain"	1	2	"riviere"	NA	"foret"	NA	NA	NA	NA	NA	677	"foret"	"CENTER_RIGHT"	"foret"	"CENTER_RIGHT"	2154	"touch_object"	1	1
"dumeril"	"app_session_719.csv"	"FC38D10B7C23412B84CCEDF6A8342039"	"Unknown"	"2016-03-23"	NA	"Test_mix2_beg"	17	1	"2016-03-23T09:58:52.000Z"	NA	12	"2016-03-23T10:03:02.636Z"	0	8	"Test_C2"	"mountain"	2	2	"telephoner"	NA	"coiffer"	NA	NA	NA	NA	NA	346	"telephoner"	"CENTER_LEFT"	"coiffer"	"CENTER_RIGHT"	2874	"touch_object"	0	1
"dumeril"	"app_session_719.csv"	"FC38D10B7C23412B84CCEDF6A8342039"	"Unknown"	"2016-03-23"	NA	"Test_mix2_beg"	17	1	"2016-03-23T09:58:52.000Z"	NA	13	"2016-03-23T10:03:13.153Z"	0	8	"Test_C2"	"mountain"	3	2	"chat"	NA	"cochon"	NA	NA	NA	NA	NA	480	"chat"	"CENTER_LEFT"	"cochon"	"CENTER_RIGHT"	1662	"touch_object"	0	1
"dumeril"	"app_session_719.csv"	"FC38D10B7C23412B84CCEDF6A8342039"	"Unknown"	"2016-03-23"	NA	"Test_mix2_beg"	17	1	"2016-03-23T09:58:52.000Z"	NA	14	"2016-03-23T10:03:22.570Z"	0	8	"Test_C2"	"mountain"	4	2	"pingouin"	NA	"kangourou"	NA	NA	NA	NA	NA	216	"kangourou"	"CENTER_RIGHT"	"kangourou"	"CENTER_RIGHT"	2699	"touch_object"	1	1
"dumeril"	"app_session_719.csv"	"FC38D10B7C23412B84CCEDF6A8342039"	"Unknown"	"2016-03-23"	NA	"Test_mix2_beg"	17	1	"2016-03-23T09:58:52.000Z"	NA	15	"2016-03-23T10:03:38.059Z"	0	9	"Test_L2"	"mountain"	1	2	"sat_01"	1142	"zat_02"	980	NA	NA	NA	NA	336	"zat_02"	"CENTER_RIGHT"	"sat_01"	"CENTER_LEFT"	2814	"touch_object"	0	1
"dumeril"	"app_session_719.csv"	"FC38D10B7C23412B84CCEDF6A8342039"	"Unknown"	"2016-03-23"	NA	"Test_mix2_beg"	17	1	"2016-03-23T09:58:52.000Z"	NA	16	"2016-03-23T10:03:53.946Z"	0	10	"Test_C3"	"desert"	1	2	"debout"	NA	"assis"	NA	NA	NA	NA	NA	56	"debout"	"CENTER_LEFT"	"assis"	"CENTER_RIGHT"	1421	"touch_object"	0	1
"dumeril"	"app_session_719.csv"	"FC38D10B7C23412B84CCEDF6A8342039"	"Unknown"	"2016-03-23"	NA	"Test_mix2_beg"	17	1	"2016-03-23T09:58:52.000Z"	NA	17	"2016-03-23T10:04:02.763Z"	0	10	"Test_C3"	"desert"	2	2	"groupe"	NA	"medecin"	NA	NA	NA	NA	NA	561	"groupe"	"CENTER_LEFT"	"medecin"	"CENTER_RIGHT"	2551	"touch_object"	0	1
"dumeril"	"app_session_719.csv"	"FC38D10B7C23412B84CCEDF6A8342039"	"Unknown"	"2016-03-23"	NA	"Test_mix2_beg"	17	1	"2016-03-23T09:58:52.000Z"	NA	18	"2016-03-23T10:04:17.508Z"	0	11	"Test_L3"	"desert"	1	2	"zat_02"	1336	"sat_01"	995	NA	NA	NA	NA	586	"sat_01"	"CENTER_RIGHT"	"sat_01"	"CENTER_RIGHT"	2355	"touch_object"	1	1
"dumeril"	"app_session_719.csv"	"FC38D10B7C23412B84CCEDF6A8342039"	"Unknown"	"2016-03-23"	NA	"Test_mix2_beg"	17	1	"2016-03-23T09:58:52.000Z"	NA	19	"2016-03-23T10:04:32.913Z"	0	12	"Test_C4"	"desert"	1	2	"perroquet"	NA	"moustique"	NA	NA	NA	NA	NA	630	"moustique"	"CENTER_RIGHT"	"moustique"	"CENTER_RIGHT"	3227	"touch_object"	1	1
"dumeril"	"app_session_719.csv"	"FC38D10B7C23412B84CCEDF6A8342039"	"Unknown"	"2016-03-23"	NA	"Test_mix2_beg"	17	1	"2016-03-23T09:58:52.000Z"	NA	20	"2016-03-23T10:04:44.082Z"	0	12	"Test_C4"	"desert"	2	2	"tete"	NA	"bouche"	NA	NA	NA	NA	NA	661	"bouche"	"CENTER_RIGHT"	"bouche"	"CENTER_RIGHT"	17137	"touch_object"	1	1
"dumeril"	"app_session_719.csv"	"FC38D10B7C23412B84CCEDF6A8342039"	"Unknown"	"2016-03-23"	NA	"Test_mix2_beg"	17	1	"2016-03-23T09:58:52.000Z"	NA	21	"2016-03-23T10:05:09.184Z"	0	12	"Test_C4"	"desert"	3	2	"plonger"	NA	"pecher"	NA	NA	NA	NA	NA	246	"plonger"	"CENTER_LEFT"	"plonger"	"CENTER_LEFT"	13058	"touch_object"	1	1
"dumeril"	"app_session_719.csv"	"FC38D10B7C23412B84CCEDF6A8342039"	"Unknown"	"2016-03-23"	NA	"Test_mix2_beg"	17	1	"2016-03-23T09:58:52.000Z"	NA	22	"2016-03-23T10:05:37.155Z"	0	13	"Test_L4"	"desert"	1	2	"sop_01"	1678	"zop_02"	880	NA	NA	NA	NA	877	"sop_01"	"CENTER_LEFT"	"sop_01"	"CENTER_LEFT"	5135	"touch_object"	1	1
"dumeril"	"app_session_719.csv"	"FC38D10B7C23412B84CCEDF6A8342039"	"Unknown"	"2016-03-23"	NA	"Test_mix2_beg"	17	1	"2016-03-23T09:58:52.000Z"	NA	23	"2016-03-23T10:05:55.879Z"	0	14	"Test_C5"	"beach"	1	2	"propre"	NA	"sale"	NA	NA	NA	NA	NA	1450	"sale"	"CENTER_RIGHT"	"sale"	"CENTER_RIGHT"	2683	"touch_object"	1	1
"dumeril"	"app_session_719.csv"	"FC38D10B7C23412B84CCEDF6A8342039"	"Unknown"	"2016-03-23"	NA	"Test_mix2_beg"	17	1	"2016-03-23T09:58:52.000Z"	NA	24	"2016-03-23T10:06:07.403Z"	0	14	"Test_C5"	"beach"	2	2	"chaussures"	NA	"lits"	NA	NA	NA	NA	NA	1063	"lits"	"CENTER_RIGHT"	"lits"	"CENTER_RIGHT"	2825	"touch_object"	1	1
"dumeril"	"app_session_719.csv"	"FC38D10B7C23412B84CCEDF6A8342039"	"Unknown"	"2016-03-23"	NA	"Test_mix2_beg"	17	1	"2016-03-23T09:58:52.000Z"	NA	25	"2016-03-23T10:06:18.605Z"	0	14	"Test_C5"	"beach"	3	2	"piedsnus"	NA	"jeune"	NA	NA	NA	NA	NA	360	"piedsnus"	"CENTER_LEFT"	"jeune"	"CENTER_RIGHT"	3562	"touch_object"	0	1
"dumeril"	"app_session_719.csv"	"FC38D10B7C23412B84CCEDF6A8342039"	"Unknown"	"2016-03-23"	NA	"Test_mix2_beg"	17	1	"2016-03-23T09:58:52.000Z"	NA	26	"2016-03-23T10:06:31.761Z"	0	15	"Test_L5"	"beach"	1	2	"sat_01"	1181	"zat_02"	980	NA	NA	NA	NA	680	"zat_02"	"CENTER_RIGHT"	"sat_01"	"CENTER_LEFT"	2941	"touch_object"	0	1
"dumeril"	"app_session_719.csv"	"FC38D10B7C23412B84CCEDF6A8342039"	"Unknown"	"2016-03-23"	NA	"Test_mix2_beg"	17	1	"2016-03-23T09:58:52.000Z"	NA	27	"2016-03-23T10:06:51.269Z"	0	16	"Test_C6"	"beach"	1	2	"livre"	NA	"ballon"	NA	NA	NA	NA	NA	537	"ballon"	"CENTER_RIGHT"	"ballon"	"CENTER_RIGHT"	3812	"touch_object"	1	1
"dumeril"	"app_session_719.csv"	"FC38D10B7C23412B84CCEDF6A8342039"	"Unknown"	"2016-03-23"	NA	"Test_mix2_beg"	17	1	"2016-03-23T09:58:52.000Z"	NA	28	"2016-03-23T10:07:02.973Z"	0	16	"Test_C6"	"beach"	2	2	"serpent"	NA	"papillon"	NA	NA	NA	NA	NA	782	"serpent"	"CENTER_LEFT"	"serpent"	"CENTER_LEFT"	4107	"touch_object"	1	1
"dumeril"	"app_session_719.csv"	"FC38D10B7C23412B84CCEDF6A8342039"	"Unknown"	"2016-03-23"	NA	"Test_mix2_beg"	17	1	"2016-03-23T09:58:52.000Z"	NA	29	"2016-03-23T10:07:15.174Z"	0	16	"Test_C6"	"beach"	3	2	"couteau"	NA	"crayon"	NA	NA	NA	NA	NA	1263	"crayon"	"CENTER_RIGHT"	"crayon"	"CENTER_RIGHT"	1933	"touch_object"	1	1
"dumeril"	"app_session_719.csv"	"FC38D10B7C23412B84CCEDF6A8342039"	"Unknown"	"2016-03-23"	NA	"Test_mix2_beg"	17	1	"2016-03-23T09:58:52.000Z"	NA	30	"2016-03-23T10:07:25.658Z"	0	16	"Test_C6"	"beach"	4	2	"rouge"	NA	"grand"	NA	NA	NA	NA	NA	956	"rouge"	"CENTER_LEFT"	"rouge"	"CENTER_LEFT"	2115	"touch_object"	1	1
"dumeril"	"app_session_719.csv"	"FC38D10B7C23412B84CCEDF6A8342039"	"Unknown"	"2016-03-23"	NA	"Test_mix2_beg"	17	1	"2016-03-23T09:58:52.000Z"	NA	31	"2016-03-23T10:07:40.440Z"	0	17	"Test_L6"	"beach"	1	2	"zop_02"	1306	"sop_01"	1011	NA	NA	NA	NA	2172	"zop_02"	"CENTER_LEFT"	"sop_01"	"CENTER_RIGHT"	4148	"touch_object"	0	1
"dumeril"	"app_session_719.csv"	"FC38D10B7C23412B84CCEDF6A8342039"	"Unknown"	"2016-03-23"	NA	"Test_mix2_beg"	17	1	"2016-03-23T09:58:52.000Z"	NA	32	"2016-03-23T10:07:57.934Z"	0	18	"Test_C7"	"countryside"	1	2	"avion"	NA	"camion"	NA	NA	NA	NA	NA	881	"camion"	"CENTER_RIGHT"	"camion"	"CENTER_RIGHT"	1697	"touch_object"	1	1
"dumeril"	"app_session_719.csv"	"FC38D10B7C23412B84CCEDF6A8342039"	"Unknown"	"2016-03-23"	NA	"Test_mix2_beg"	17	1	"2016-03-23T09:58:52.000Z"	NA	33	"2016-03-23T10:08:07.843Z"	0	18	"Test_C7"	"countryside"	2	2	"cloche"	NA	"bougie"	NA	NA	NA	NA	NA	282	"cloche"	"CENTER_LEFT"	"cloche"	"CENTER_LEFT"	1980	"touch_object"	1	1
"dumeril"	"app_session_719.csv"	"FC38D10B7C23412B84CCEDF6A8342039"	"Unknown"	"2016-03-23"	NA	"Test_mix2_beg"	17	1	"2016-03-23T09:58:52.000Z"	NA	34	"2016-03-23T10:08:17.395Z"	0	18	"Test_C7"	"countryside"	3	2	"chien"	NA	"bebe"	NA	NA	NA	NA	NA	249	"bebe"	"CENTER_RIGHT"	"bebe"	"CENTER_RIGHT"	1870	"touch_object"	1	1
"dumeril"	"app_session_719.csv"	"FC38D10B7C23412B84CCEDF6A8342039"	"Unknown"	"2016-03-23"	NA	"Test_mix2_beg"	17	1	"2016-03-23T09:58:52.000Z"	NA	35	"2016-03-23T10:08:26.794Z"	0	18	"Test_C7"	"countryside"	4	2	"raye"	NA	"poilu"	NA	NA	NA	NA	NA	133	"raye"	"CENTER_LEFT"	"raye"	"CENTER_LEFT"	3400	"touch_object"	1	1
"dumeril"	"app_session_719.csv"	"FC38D10B7C23412B84CCEDF6A8342039"	"Unknown"	"2016-03-23"	NA	"Test_mix2_beg"	17	1	"2016-03-23T09:58:52.000Z"	NA	36	"2016-03-23T10:08:37.645Z"	0	18	"Test_C7"	"countryside"	5	2	"griffes"	NA	"plumes"	NA	NA	NA	NA	NA	905	"griffes"	"CENTER_LEFT"	"griffes"	"CENTER_LEFT"	1992	"touch_object"	1	1
"dumeril"	"app_session_719.csv"	"FC38D10B7C23412B84CCEDF6A8342039"	"Unknown"	"2016-03-23"	NA	"Test_mix2_beg"	17	1	"2016-03-23T09:58:52.000Z"	NA	37	"2016-03-23T10:08:50.040Z"	0	19	"Test_C8"	"mountain"	1	2	"croquer"	NA	"lancer"	NA	NA	NA	NA	NA	289	"lancer"	"CENTER_RIGHT"	"croquer"	"CENTER_LEFT"	4561	"touch_object"	0	1
"dumeril"	"app_session_719.csv"	"FC38D10B7C23412B84CCEDF6A8342039"	"Unknown"	"2016-03-23"	NA	"Test_mix2_beg"	17	1	"2016-03-23T09:58:52.000Z"	NA	38	"2016-03-23T10:09:02.213Z"	0	19	"Test_C8"	"mountain"	2	2	"fleur"	NA	"maison"	NA	NA	NA	NA	NA	506	"fleur"	"CENTER_LEFT"	"fleur"	"CENTER_LEFT"	6059	"touch_object"	1	1
"dumeril"	"app_session_719.csv"	"FC38D10B7C23412B84CCEDF6A8342039"	"Unknown"	"2016-03-23"	NA	"Test_mix2_beg"	17	1	"2016-03-23T09:58:52.000Z"	NA	39	"2016-03-23T10:09:16.081Z"	0	19	"Test_C8"	"mountain"	3	2	"gonfler"	NA	"sourire"	NA	NA	NA	NA	NA	131	"gonfler"	"CENTER_LEFT"	"sourire"	"CENTER_RIGHT"	8315	"touch_object"	0	1
"dumeril"	"app_session_719.csv"	"FC38D10B7C23412B84CCEDF6A8342039"	"Unknown"	"2016-03-23"	NA	"Test_mix2_beg"	17	1	"2016-03-23T09:58:52.000Z"	NA	40	"2016-03-23T10:09:31.814Z"	0	19	"Test_C8"	"mountain"	4	2	"lourd"	NA	"ferme"	NA	NA	NA	NA	NA	319	"ferme"	"CENTER_RIGHT"	"ferme"	"CENTER_RIGHT"	2704	"touch_object"	1	1
"dumeril"	"app_session_719.csv"	"FC38D10B7C23412B84CCEDF6A8342039"	"Unknown"	"2016-03-23"	NA	"Test_mix2_beg"	17	1	"2016-03-23T09:58:52.000Z"	NA	41	"2016-03-23T10:09:42.116Z"	0	19	"Test_C8"	"mountain"	5	2	"helicoptere"	NA	"accident"	NA	NA	NA	NA	NA	3638	"accident"	"CENTER_RIGHT"	"accident"	"CENTER_RIGHT"	4372	"touch_object"	1	1
"dumeril"	"app_session_719.csv"	"FC38D10B7C23412B84CCEDF6A8342039"	"Unknown"	"2016-03-23"	NA	"Test_mix2_beg"	17	1	"2016-03-23T09:58:52.000Z"	NA	42	"2016-03-23T10:09:57.400Z"	0	19	"Test_C8"	"mountain"	6	2	"rond"	NA	"casse"	NA	NA	NA	NA	NA	1613	"rond"	"CENTER_LEFT"	"rond"	"CENTER_LEFT"	2970	"touch_object"	1	1
"dumeril"	"app_session_719.csv"	"FC38D10B7C23412B84CCEDF6A8342039"	"Unknown"	"2016-03-23"	NA	"Test_mix2_beg"	17	1	"2016-03-23T09:58:52.000Z"	NA	43	"2016-03-23T10:10:15.544Z"	0	20	"Test_C9"	"beach"	1	2	"chateau"	NA	"panier"	NA	NA	NA	NA	NA	650	"panier"	"CENTER_RIGHT"	"panier"	"CENTER_RIGHT"	1403	"touch_object"	1	1
"dumeril"	"app_session_719.csv"	"FC38D10B7C23412B84CCEDF6A8342039"	"Unknown"	"2016-03-23"	NA	"Test_mix2_beg"	17	1	"2016-03-23T09:58:52.000Z"	NA	44	"2016-03-23T10:10:24.918Z"	0	20	"Test_C9"	"beach"	2	2	"toucher"	NA	"casser"	NA	NA	NA	NA	NA	550	"casser"	"CENTER_RIGHT"	"casser"	"CENTER_RIGHT"	3030	"touch_object"	1	1
"dumeril"	"app_session_817.csv"	"991FDCFC5F32492183D955D579F9CD07"	"Unknown"	"2016-04-14"	NA	"Test_mix1_beg"	215	1	"2016-04-14T08:11:40.000Z"	"2016-04-14T08:22:06.000Z"	1	"2016-04-14T08:11:42.464Z"	0	1	"Training_C1"	"countryside"	1	2	"poisson"	NA	"lapin"	NA	NA	NA	NA	NA	4511	"poisson"	"CENTER_LEFT"	"poisson"	"CENTER_LEFT"	2112	"touch_object"	1	1
"dumeril"	"app_session_817.csv"	"991FDCFC5F32492183D955D579F9CD07"	"Unknown"	"2016-04-14"	NA	"Test_mix1_beg"	215	1	"2016-04-14T08:11:40.000Z"	"2016-04-14T08:22:06.000Z"	2	"2016-04-14T08:11:58.974Z"	0	2	"Training_L1"	"countryside"	1	2	"syl_01"	2621	"zyl_02"	1406	NA	NA	NA	NA	3070	"syl_01"	"CENTER_LEFT"	"zyl_02"	"CENTER_RIGHT"	1796	"touch_object"	0	1
"dumeril"	"app_session_817.csv"	"991FDCFC5F32492183D955D579F9CD07"	"Unknown"	"2016-04-14"	NA	"Test_mix1_beg"	215	1	"2016-04-14T08:11:40.000Z"	"2016-04-14T08:22:06.000Z"	3	"2016-04-14T08:12:16.732Z"	0	3	"Training_C2"	"countryside"	1	2	"jaune"	NA	"petit"	NA	NA	NA	NA	NA	1349	"petit"	"CENTER_RIGHT"	"petit"	"CENTER_RIGHT"	2344	"touch_object"	1	1
"dumeril"	"app_session_817.csv"	"991FDCFC5F32492183D955D579F9CD07"	"Unknown"	"2016-04-14"	NA	"Test_mix1_beg"	215	1	"2016-04-14T08:11:40.000Z"	"2016-04-14T08:22:06.000Z"	4	"2016-04-14T08:12:28.461Z"	0	4	"Training_L2"	"countryside"	1	2	"zyl_02"	1414	"syl_01"	1180	NA	NA	NA	NA	1058	"syl_01"	"CENTER_RIGHT"	"zyl_02"	"CENTER_LEFT"	2461	"touch_object"	0	1
"dumeril"	"app_session_817.csv"	"991FDCFC5F32492183D955D579F9CD07"	"Unknown"	"2016-04-14"	NA	"Test_mix1_beg"	215	1	"2016-04-14T08:11:40.000Z"	"2016-04-14T08:22:06.000Z"	5	"2016-04-14T08:12:41.873Z"	0	4	"Training_L2"	"countryside"	2	2	"syl_01"	1511	"zyl_02"	1407	NA	NA	NA	NA	1414	"zyl_02"	"CENTER_RIGHT"	"syl_01"	"CENTER_LEFT"	7029	"touch_object"	0	1
"dumeril"	"app_session_817.csv"	"991FDCFC5F32492183D955D579F9CD07"	"Unknown"	"2016-04-14"	NA	"Test_mix1_beg"	215	1	"2016-04-14T08:11:40.000Z"	"2016-04-14T08:22:06.000Z"	6	"2016-04-14T08:13:02.089Z"	0	5	"Training_C3"	"countryside"	1	2	"ouvrir"	NA	"manger"	NA	NA	NA	NA	NA	670	"manger"	"CENTER_RIGHT"	"manger"	"CENTER_RIGHT"	1886	"touch_object"	1	1
"dumeril"	"app_session_817.csv"	"991FDCFC5F32492183D955D579F9CD07"	"Unknown"	"2016-04-14"	NA	"Test_mix1_beg"	215	1	"2016-04-14T08:11:40.000Z"	"2016-04-14T08:22:06.000Z"	7	"2016-04-14T08:13:12.480Z"	0	6	"Test_C1"	"mountain"	1	2	"train"	NA	"bateau"	NA	NA	NA	NA	NA	1152	"train"	"CENTER_LEFT"	"train"	"CENTER_LEFT"	1766	"touch_object"	1	1
"dumeril"	"app_session_817.csv"	"991FDCFC5F32492183D955D579F9CD07"	"Unknown"	"2016-04-14"	NA	"Test_mix1_beg"	215	1	"2016-04-14T08:11:40.000Z"	"2016-04-14T08:22:06.000Z"	8	"2016-04-14T08:13:21.791Z"	0	6	"Test_C1"	"mountain"	2	2	"ciseau"	NA	"velo"	NA	NA	NA	NA	NA	789	"ciseau"	"CENTER_LEFT"	"ciseau"	"CENTER_LEFT"	1548	"touch_object"	1	1
"dumeril"	"app_session_817.csv"	"991FDCFC5F32492183D955D579F9CD07"	"Unknown"	"2016-04-14"	NA	"Test_mix1_beg"	215	1	"2016-04-14T08:11:40.000Z"	"2016-04-14T08:22:06.000Z"	9	"2016-04-14T08:13:30.424Z"	0	6	"Test_C1"	"mountain"	3	2	"sauter"	NA	"pleurer"	NA	NA	NA	NA	NA	1882	"pleurer"	"CENTER_RIGHT"	"pleurer"	"CENTER_RIGHT"	2541	"touch_object"	1	1
"dumeril"	"app_session_817.csv"	"991FDCFC5F32492183D955D579F9CD07"	"Unknown"	"2016-04-14"	NA	"Test_mix1_beg"	215	1	"2016-04-14T08:11:40.000Z"	"2016-04-14T08:22:06.000Z"	10	"2016-04-14T08:13:43.610Z"	0	7	"Test_L1"	"mountain"	1	2	"zop_02"	1842	"sop_01"	1189	NA	NA	NA	NA	1353	"zop_02"	"CENTER_LEFT"	"sop_01"	"CENTER_RIGHT"	7688	"touch_object"	0	1
"dumeril"	"app_session_817.csv"	"991FDCFC5F32492183D955D579F9CD07"	"Unknown"	"2016-04-14"	NA	"Test_mix1_beg"	215	1	"2016-04-14T08:11:40.000Z"	"2016-04-14T08:22:06.000Z"	11	"2016-04-14T08:14:04.636Z"	0	8	"Test_C2"	"mountain"	1	2	"riviere"	NA	"foret"	NA	NA	NA	NA	NA	400	"riviere"	"CENTER_LEFT"	"riviere"	"CENTER_LEFT"	2384	"touch_object"	1	1
"dumeril"	"app_session_817.csv"	"991FDCFC5F32492183D955D579F9CD07"	"Unknown"	"2016-04-14"	NA	"Test_mix1_beg"	215	1	"2016-04-14T08:11:40.000Z"	"2016-04-14T08:22:06.000Z"	12	"2016-04-14T08:14:13.744Z"	0	8	"Test_C2"	"mountain"	2	2	"telephoner"	NA	"coiffer"	NA	NA	NA	NA	NA	777	"coiffer"	"CENTER_RIGHT"	"coiffer"	"CENTER_RIGHT"	2357	"touch_object"	1	1
"dumeril"	"app_session_817.csv"	"991FDCFC5F32492183D955D579F9CD07"	"Unknown"	"2016-04-14"	NA	"Test_mix1_beg"	215	1	"2016-04-14T08:11:40.000Z"	"2016-04-14T08:22:06.000Z"	13	"2016-04-14T08:14:23.178Z"	0	8	"Test_C2"	"mountain"	3	2	"chat"	NA	"cochon"	NA	NA	NA	NA	NA	229	"cochon"	"CENTER_RIGHT"	"cochon"	"CENTER_RIGHT"	1711	"touch_object"	1	1
"dumeril"	"app_session_817.csv"	"991FDCFC5F32492183D955D579F9CD07"	"Unknown"	"2016-04-14"	NA	"Test_mix1_beg"	215	1	"2016-04-14T08:11:40.000Z"	"2016-04-14T08:22:06.000Z"	14	"2016-04-14T08:14:31.411Z"	0	8	"Test_C2"	"mountain"	4	2	"pingouin"	NA	"kangourou"	NA	NA	NA	NA	NA	511	"pingouin"	"CENTER_LEFT"	"pingouin"	"CENTER_LEFT"	2094	"touch_object"	1	1
