"thisdir"	"thisf"	"uuid"	"device"	"date"	"config_scenario"	"config_profile"	"subject_id"	"session_number"	"session_started_at"	"session_ended_at"	"trial_number_session"	"trial_started_at"	"repetition"	"level_number"	"level_name"	"level_background"	"stage_number"	"objects_count"	"object1_name"	"object1_touch_diff_time"	"object2_name"	"object2_touch_diff_time"	"object3_name"	"object3_touch_diff_time"	"object4_name"	"object4_touch_diff_time"	"mandy_touch_diff_time"	"object_asked"	"object_asked_position"	"object_touched"	"object_touched_position"	"object_touched_at"	"stage_end"	"correct"	"feedback"
"cayetano"	"app_session_030A2B44063E4983B9C4B3ECAA200808.csv"	"030A2B44063E4983B9C4B3ECAA200808"	"Unknown"	"2016-04-28"	NA	"Espanol_Grupo2_imp"	854	1	"2016-04-28T14:05:41.000Z"	"2016-04-28T14:16:31.000Z"	16	"2016-04-28T14:09:23.285Z"	0	2	"block1"	"beach"	11	2	"caballo_imp"	NA	"gato_imp"	NA	NA	NA	NA	NA	2224	"gato_imp"	"CENTER_RIGHT"	"gato_imp"	"CENTER_RIGHT"	2476	"touch_object"	1	1
"cayetano"	"app_session_030A2B44063E4983B9C4B3ECAA200808.csv"	"030A2B44063E4983B9C4B3ECAA200808"	"Unknown"	"2016-04-28"	NA	"Espanol_Grupo2_imp"	854	1	"2016-04-28T14:05:41.000Z"	"2016-04-28T14:16:31.000Z"	17	"2016-04-28T14:09:35.335Z"	0	2	"block1"	"beach"	12	2	"peludo_imp"	NA	"rayado_imp"	NA	NA	NA	NA	NA	3510	"rayado_imp"	"CENTER_RIGHT"	"peludo_imp"	"CENTER_LEFT"	2283	"touch_object"	0	1
"cayetano"	"app_session_030A2B44063E4983B9C4B3ECAA200808.csv"	"030A2B44063E4983B9C4B3ECAA200808"	"Unknown"	"2016-04-28"	NA	"Espanol_Grupo2_imp"	854	1	"2016-04-28T14:05:41.000Z"	"2016-04-28T14:16:31.000Z"	18	"2016-04-28T14:09:48.435Z"	0	2	"block1"	"beach"	13	2	"helicoptero_imp"	NA	"accidente_imp"	NA	NA	NA	NA	NA	2243	"helicoptero_imp"	"CENTER_LEFT"	"accidente_imp"	"CENTER_RIGHT"	4698	"touch_object"	0	1
"cayetano"	"app_session_030A2B44063E4983B9C4B3ECAA200808.csv"	"030A2B44063E4983B9C4B3ECAA200808"	"Unknown"	"2016-04-28"	NA	"Espanol_Grupo2_imp"	854	1	"2016-04-28T14:05:41.000Z"	"2016-04-28T14:16:31.000Z"	19	"2016-04-28T14:10:02.686Z"	0	2	"block1"	"beach"	14	2	"casa_imp"	NA	"comida_imp"	NA	NA	NA	NA	NA	1201	"casa_imp"	"CENTER_LEFT"	"casa_imp"	"CENTER_LEFT"	20830	"touch_object"	1	1
"cayetano"	"app_session_030A2B44063E4983B9C4B3ECAA200808.csv"	"030A2B44063E4983B9C4B3ECAA200808"	"Unknown"	"2016-04-28"	NA	"Espanol_Grupo2_imp"	854	1	"2016-04-28T14:05:41.000Z"	"2016-04-28T14:16:31.000Z"	20	"2016-04-28T14:10:35.974Z"	0	3	"block2"	"mountain"	1	2	"rio_imp"	NA	"bosque_imp"	NA	NA	NA	NA	NA	3618	"bosque_imp"	"CENTER_RIGHT"	"bosque_imp"	"CENTER_RIGHT"	2592	"touch_object"	1	1
"cayetano"	"app_session_030A2B44063E4983B9C4B3ECAA200808.csv"	"030A2B44063E4983B9C4B3ECAA200808"	"Unknown"	"2016-04-28"	NA	"Espanol_Grupo2_imp"	854	1	"2016-04-28T14:05:41.000Z"	"2016-04-28T14:16:31.000Z"	21	"2016-04-28T14:10:49.602Z"	0	3	"block2"	"mountain"	2	2	"rojo_imp"	NA	"grande_imp"	NA	NA	NA	NA	NA	326	"grande_imp"	"CENTER_RIGHT"	"grande_imp"	"CENTER_RIGHT"	3957	"touch_object"	1	1
"cayetano"	"app_session_030A2B44063E4983B9C4B3ECAA200808.csv"	"030A2B44063E4983B9C4B3ECAA200808"	"Unknown"	"2016-04-28"	NA	"Espanol_Grupo2_imp"	854	1	"2016-04-28T14:05:41.000Z"	"2016-04-28T14:16:31.000Z"	22	"2016-04-28T14:11:01.202Z"	0	3	"block2"	"mountain"	3	2	"tijera_imp"	NA	"bicicleta_imp"	NA	NA	NA	NA	NA	1265	"tijera_imp"	"CENTER_LEFT"	"bicicleta_imp"	"CENTER_RIGHT"	5271	"touch_object"	0	1
"cayetano"	"app_session_030A2B44063E4983B9C4B3ECAA200808.csv"	"030A2B44063E4983B9C4B3ECAA200808"	"Unknown"	"2016-04-28"	NA	"Espanol_Grupo2_imp"	854	1	"2016-04-28T14:05:41.000Z"	"2016-04-28T14:16:31.000Z"	23	"2016-04-28T14:11:15.102Z"	0	3	"block2"	"mountain"	4	2	"atar_imp"	NA	"pisar_imp"	NA	NA	NA	NA	NA	4177	"atar_imp"	"CENTER_LEFT"	"pisar_imp"	"CENTER_RIGHT"	3134	"touch_object"	0	1
"cayetano"	"app_session_030A2B44063E4983B9C4B3ECAA200808.csv"	"030A2B44063E4983B9C4B3ECAA200808"	"Unknown"	"2016-04-28"	NA	"Espanol_Grupo2_imp"	854	1	"2016-04-28T14:05:41.000Z"	"2016-04-28T14:16:31.000Z"	24	"2016-04-28T14:11:29.702Z"	0	3	"block2"	"mountain"	5	2	"romper_imp"	NA	"tocar_imp"	NA	NA	NA	NA	NA	2293	"tocar_imp"	"CENTER_RIGHT"	"tocar_imp"	"CENTER_RIGHT"	10542	"touch_object"	1	1
"cayetano"	"app_session_030A2B44063E4983B9C4B3ECAA200808.csv"	"030A2B44063E4983B9C4B3ECAA200808"	"Unknown"	"2016-04-28"	NA	"Espanol_Grupo2_imp"	854	1	"2016-04-28T14:05:41.000Z"	"2016-04-28T14:16:31.000Z"	25	"2016-04-28T14:11:49.886Z"	0	3	"block2"	"mountain"	6	2	"hombre_imp"	NA	"pato_imp"	NA	NA	NA	NA	NA	278	"pato_imp"	"CENTER_RIGHT"	"pato_imp"	"CENTER_RIGHT"	1605	"touch_object"	1	1
"cayetano"	"app_session_030A2B44063E4983B9C4B3ECAA200808.csv"	"030A2B44063E4983B9C4B3ECAA200808"	"Unknown"	"2016-04-28"	NA	"Espanol_Grupo2_imp"	854	1	"2016-04-28T14:05:41.000Z"	"2016-04-28T14:16:31.000Z"	26	"2016-04-28T14:11:59.136Z"	0	3	"block2"	"mountain"	7	2	"grupo_imp"	NA	"medico_imp"	NA	NA	NA	NA	NA	1669	"grupo_imp"	"CENTER_LEFT"	"grupo_imp"	"CENTER_LEFT"	3886	"touch_object"	1	1
"cayetano"	"app_session_030A2B44063E4983B9C4B3ECAA200808.csv"	"030A2B44063E4983B9C4B3ECAA200808"	"Unknown"	"2016-04-28"	NA	"Espanol_Grupo2_imp"	854	1	"2016-04-28T14:05:41.000Z"	"2016-04-28T14:16:31.000Z"	27	"2016-04-28T14:12:12.019Z"	0	3	"block2"	"mountain"	8	2	"viejo_imp"	NA	"descalzo_imp"	NA	NA	NA	NA	NA	1178	"descalzo_imp"	"CENTER_RIGHT"	"descalzo_imp"	"CENTER_RIGHT"	2666	"touch_object"	1	1
"cayetano"	"app_session_030A2B44063E4983B9C4B3ECAA200808.csv"	"030A2B44063E4983B9C4B3ECAA200808"	"Unknown"	"2016-04-28"	NA	"Espanol_Grupo2_imp"	854	1	"2016-04-28T14:05:41.000Z"	"2016-04-28T14:16:31.000Z"	28	"2016-04-28T14:12:23.202Z"	0	3	"block2"	"mountain"	9	2	"boca_imp"	NA	"cabeza_imp"	NA	NA	NA	NA	NA	984	"boca_imp"	"CENTER_LEFT"	"cabeza_imp"	"CENTER_RIGHT"	3132	"touch_object"	0	1
"cayetano"	"app_session_030A2B44063E4983B9C4B3ECAA200808.csv"	"030A2B44063E4983B9C4B3ECAA200808"	"Unknown"	"2016-04-28"	NA	"Espanol_Grupo2_imp"	854	1	"2016-04-28T14:05:41.000Z"	"2016-04-28T14:16:31.000Z"	29	"2016-04-28T14:12:34.635Z"	0	3	"block2"	"mountain"	10	2	"gorro_imp"	NA	"camion_imp"	NA	NA	NA	NA	NA	39	"camion_imp"	"CENTER_RIGHT"	"camion_imp"	"CENTER_RIGHT"	1735	"touch_object"	1	1
"cayetano"	"app_session_030A2B44063E4983B9C4B3ECAA200808.csv"	"030A2B44063E4983B9C4B3ECAA200808"	"Unknown"	"2016-04-28"	NA	"Espanol_Grupo2_imp"	854	1	"2016-04-28T14:05:41.000Z"	"2016-04-28T14:16:31.000Z"	30	"2016-04-28T14:12:43.786Z"	0	3	"block2"	"mountain"	11	2	"rota_imp"	NA	"pesada_imp"	NA	NA	NA	NA	NA	224	"pesada_imp"	"CENTER_RIGHT"	"pesada_imp"	"CENTER_RIGHT"	9478	"touch_object"	1	1
"cayetano"	"app_session_030A2B44063E4983B9C4B3ECAA200808.csv"	"030A2B44063E4983B9C4B3ECAA200808"	"Unknown"	"2016-04-28"	NA	"Espanol_Grupo2_imp"	854	1	"2016-04-28T14:05:41.000Z"	"2016-04-28T14:16:31.000Z"	31	"2016-04-28T14:13:00.835Z"	0	3	"block2"	"mountain"	12	2	"sucia_imp"	NA	"limpia_imp"	NA	NA	NA	NA	NA	556	"sucia_imp"	"CENTER_LEFT"	"limpia_imp"	"CENTER_RIGHT"	2718	"touch_object"	0	1
"cayetano"	"app_session_030A2B44063E4983B9C4B3ECAA200808.csv"	"030A2B44063E4983B9C4B3ECAA200808"	"Unknown"	"2016-04-28"	NA	"Espanol_Grupo2_imp"	854	1	"2016-04-28T14:05:41.000Z"	"2016-04-28T14:16:31.000Z"	32	"2016-04-28T14:13:11.435Z"	0	3	"block2"	"mountain"	13	2	"canilla_imp"	NA	"vela_imp"	NA	NA	NA	NA	NA	4154	"vela_imp"	"CENTER_RIGHT"	"vela_imp"	"CENTER_RIGHT"	3861	"touch_object"	1	1
"cayetano"	"app_session_030A2B44063E4983B9C4B3ECAA200808.csv"	"030A2B44063E4983B9C4B3ECAA200808"	"Unknown"	"2016-04-28"	NA	"Espanol_Grupo2_imp"	854	1	"2016-04-28T14:05:41.000Z"	"2016-04-28T14:16:31.000Z"	33	"2016-04-28T14:13:26.769Z"	0	3	"block2"	"mountain"	14	2	"lapiz_imp"	NA	"pantalon_imp"	NA	NA	NA	NA	NA	484	"pantalon_imp"	"CENTER_RIGHT"	"pantalon_imp"	"CENTER_RIGHT"	2098	"touch_object"	1	1
"cayetano"	"app_session_030A2B44063E4983B9C4B3ECAA200808.csv"	"030A2B44063E4983B9C4B3ECAA200808"	"Unknown"	"2016-04-28"	NA	"Espanol_Grupo2_imp"	854	1	"2016-04-28T14:05:41.000Z"	"2016-04-28T14:16:31.000Z"	34	"2016-04-28T14:13:38.041Z"	0	4	"block3"	"desert"	1	2	"mueble_imp"	NA	"bolso_imp"	NA	NA	NA	NA	NA	343	"mueble_imp"	"CENTER_LEFT"	"bolso_imp"	"CENTER_RIGHT"	1918	"touch_object"	0	1
"cayetano"	"app_session_030A2B44063E4983B9C4B3ECAA200808.csv"	"030A2B44063E4983B9C4B3ECAA200808"	"Unknown"	"2016-04-28"	NA	"Espanol_Grupo2_imp"	854	1	"2016-04-28T14:05:41.000Z"	"2016-04-28T14:16:31.000Z"	35	"2016-04-28T14:13:47.702Z"	0	4	"block3"	"desert"	2	2	"muneca_imp"	NA	"mochila_imp"	NA	NA	NA	NA	NA	3444	"muneca_imp"	"CENTER_LEFT"	"mochila_imp"	"CENTER_RIGHT"	1679	"touch_object"	0	1
"cayetano"	"app_session_030A2B44063E4983B9C4B3ECAA200808.csv"	"030A2B44063E4983B9C4B3ECAA200808"	"Unknown"	"2016-04-28"	NA	"Espanol_Grupo2_imp"	854	1	"2016-04-28T14:05:41.000Z"	"2016-04-28T14:16:31.000Z"	36	"2016-04-28T14:14:00.152Z"	0	4	"block3"	"desert"	3	2	"perro_imp"	NA	"nene_imp"	NA	NA	NA	NA	NA	6795	"nene_imp"	"CENTER_RIGHT"	"nene_imp"	"CENTER_RIGHT"	2582	"touch_object"	1	1
"cayetano"	"app_session_030A2B44063E4983B9C4B3ECAA200808.csv"	"030A2B44063E4983B9C4B3ECAA200808"	"Unknown"	"2016-04-28"	NA	"Espanol_Grupo2_imp"	854	1	"2016-04-28T14:05:41.000Z"	"2016-04-28T14:16:31.000Z"	37	"2016-04-28T14:14:16.836Z"	0	4	"block3"	"desert"	4	2	"patear_imp"	NA	"arrancar_imp"	NA	NA	NA	NA	NA	1675	"patear_imp"	"CENTER_LEFT"	"arrancar_imp"	"CENTER_RIGHT"	5720	"touch_object"	0	1
"cayetano"	"app_session_030A2B44063E4983B9C4B3ECAA200808.csv"	"030A2B44063E4983B9C4B3ECAA200808"	"Unknown"	"2016-04-28"	NA	"Espanol_Grupo2_imp"	854	1	"2016-04-28T14:05:41.000Z"	"2016-04-28T14:16:31.000Z"	38	"2016-04-28T14:14:31.552Z"	0	4	"block3"	"desert"	5	2	"llorar_imp"	NA	"saltar_imp"	NA	NA	NA	NA	NA	6056	"llorar_imp"	"CENTER_LEFT"	"llorar_imp"	"CENTER_LEFT"	12824	"touch_object"	1	1
"cayetano"	"app_session_030A2B44063E4983B9C4B3ECAA200808.csv"	"030A2B44063E4983B9C4B3ECAA200808"	"Unknown"	"2016-04-28"	NA	"Espanol_Grupo2_imp"	854	1	"2016-04-28T14:05:41.000Z"	"2016-04-28T14:16:31.000Z"	39	"2016-04-28T14:14:57.768Z"	0	4	"block3"	"desert"	6	2	"triste_imp"	NA	"contento_imp"	NA	NA	NA	NA	NA	1283	"contento_imp"	"CENTER_RIGHT"	"contento_imp"	"CENTER_RIGHT"	1885	"touch_object"	1	1
"cayetano"	"app_session_030A2B44063E4983B9C4B3ECAA200808.csv"	"030A2B44063E4983B9C4B3ECAA200808"	"Unknown"	"2016-04-28"	NA	"Espanol_Grupo2_imp"	854	1	"2016-04-28T14:05:41.000Z"	"2016-04-28T14:16:31.000Z"	40	"2016-04-28T14:15:08.269Z"	0	4	"block3"	"desert"	7	2	"lampara_imp"	NA	"empanada_imp"	NA	NA	NA	NA	NA	448	"empanada_imp"	"CENTER_RIGHT"	"empanada_imp"	"CENTER_RIGHT"	1581	"touch_object"	1	1
"cayetano"	"app_session_030A2B44063E4983B9C4B3ECAA200808.csv"	"030A2B44063E4983B9C4B3ECAA200808"	"Unknown"	"2016-04-28"	NA	"Espanol_Grupo2_imp"	854	1	"2016-04-28T14:05:41.000Z"	"2016-04-28T14:16:31.000Z"	41	"2016-04-28T14:15:17.635Z"	0	4	"block3"	"desert"	8	2	"jugar_imp"	NA	"dormir_imp"	NA	NA	NA	NA	NA	1790	"jugar_imp"	"CENTER_LEFT"	"dormir_imp"	"CENTER_RIGHT"	2173	"touch_object"	0	1
"cayetano"	"app_session_030A2B44063E4983B9C4B3ECAA200808.csv"	"030A2B44063E4983B9C4B3ECAA200808"	"Unknown"	"2016-04-28"	NA	"Espanol_Grupo2_imp"	854	1	"2016-04-28T14:05:41.000Z"	"2016-04-28T14:16:31.000Z"	42	"2016-04-28T14:15:28.936Z"	0	4	"block3"	"desert"	9	2	"barco_imp"	NA	"tren_imp"	NA	NA	NA	NA	NA	96	"tren_imp"	"CENTER_RIGHT"	"tren_imp"	"CENTER_RIGHT"	1696	"touch_object"	1	1
"cayetano"	"app_session_030A2B44063E4983B9C4B3ECAA200808.csv"	"030A2B44063E4983B9C4B3ECAA200808"	"Unknown"	"2016-04-28"	NA	"Espanol_Grupo2_imp"	854	1	"2016-04-28T14:05:41.000Z"	"2016-04-28T14:16:31.000Z"	43	"2016-04-28T14:15:38.069Z"	0	4	"block3"	"desert"	10	2	"atrapar_imp"	NA	"soplar_imp"	NA	NA	NA	NA	NA	2625	"soplar_imp"	"CENTER_RIGHT"	"soplar_imp"	"CENTER_RIGHT"	11195	"touch_object"	1	1
"cayetano"	"app_session_030A2B44063E4983B9C4B3ECAA200808.csv"	"030A2B44063E4983B9C4B3ECAA200808"	"Unknown"	"2016-04-28"	NA	"Espanol_Grupo2_imp"	854	1	"2016-04-28T14:05:41.000Z"	"2016-04-28T14:16:31.000Z"	44	"2016-04-28T14:15:59.269Z"	0	4	"block3"	"desert"	11	2	"mosquito_imp"	NA	"loro_imp"	NA	NA	NA	NA	NA	211	"mosquito_imp"	"CENTER_LEFT"	"loro_imp"	"CENTER_RIGHT"	2413	"touch_object"	0	1
"cayetano"	"app_session_030A2B44063E4983B9C4B3ECAA200808.csv"	"030A2B44063E4983B9C4B3ECAA200808"	"Unknown"	"2016-04-28"	NA	"Espanol_Grupo2_imp"	854	1	"2016-04-28T14:05:41.000Z"	"2016-04-28T14:16:31.000Z"	45	"2016-04-28T14:16:09.202Z"	0	4	"block3"	"desert"	12	2	"zapatillas_imp"	NA	"camas_imp"	NA	NA	NA	NA	NA	611	"camas_imp"	"CENTER_RIGHT"	"camas_imp"	"CENTER_RIGHT"	2629	"touch_object"	1	1
"cayetano"	"app_session_030A2B44063E4983B9C4B3ECAA200808.csv"	"030A2B44063E4983B9C4B3ECAA200808"	"Unknown"	"2016-04-28"	NA	"Espanol_Grupo2_imp"	854	1	"2016-04-28T14:05:41.000Z"	"2016-04-28T14:16:31.000Z"	46	"2016-04-28T14:16:19.769Z"	0	4	"block3"	"desert"	13	2	"peinar_imp"	NA	"reir_imp"	NA	NA	NA	NA	NA	647	"peinar_imp"	"CENTER_LEFT"	"reir_imp"	"CENTER_RIGHT"	1804	"touch_object"	0	1
"cayetano"	"app_session_056034E5488243298AB43221CA355882.csv"	"056034E5488243298AB43221CA355882"	"Unknown"	"2016-04-27"	NA	"Espanol_Grupo1_preg"	505	2	"2016-04-27T13:58:53.000Z"	"2016-04-27T14:09:23.000Z"	1	"2016-04-27T13:58:54.098Z"	1	1	"entrenamiento"	"countryside"	1	2	"nariz_preg"	NA	"oreja_preg"	NA	NA	NA	NA	NA	1412	"nariz_preg"	"CENTER_LEFT"	"oreja_preg"	"CENTER_RIGHT"	5237	"touch_object"	0	1
"cayetano"	"app_session_056034E5488243298AB43221CA355882.csv"	"056034E5488243298AB43221CA355882"	"Unknown"	"2016-04-27"	NA	"Espanol_Grupo1_preg"	505	2	"2016-04-27T13:58:53.000Z"	"2016-04-27T14:09:23.000Z"	2	"2016-04-27T13:59:08.267Z"	0	1	"entrenamiento"	"countryside"	1	2	"nariz_preg"	NA	"oreja_preg"	NA	NA	NA	NA	NA	923	"nariz_preg"	"CENTER_LEFT"	"nariz_preg"	"CENTER_LEFT"	1787	"touch_object"	1	1
"cayetano"	"app_session_056034E5488243298AB43221CA355882.csv"	"056034E5488243298AB43221CA355882"	"Unknown"	"2016-04-27"	NA	"Espanol_Grupo1_preg"	505	2	"2016-04-27T13:58:53.000Z"	"2016-04-27T14:09:23.000Z"	3	"2016-04-27T13:59:18.413Z"	1	1	"entrenamiento"	"countryside"	2	2	"amarillo_preg"	NA	"verde_preg"	NA	NA	NA	NA	NA	744	"verde_preg"	"CENTER_RIGHT"	"amarillo_preg"	"CENTER_LEFT"	1328	"touch_object"	0	1
