thisdir	thisf	uuid	device	date	config_scenario	config_profile	subject_id	session_number	session_started_at	session_ended_at	trial_number_session	trial_started_at	repetition	level_number	level_name	level_background	stage_number	objects_count	object1_name	object1_touch_diff_time	object2_name	object2_touch_diff_time	object3_name	object3_touch_diff_time	object4_name	object4_touch_diff_time	mandy_touch_diff_time	object_asked	object_asked_position	object_touched	object_touched_position	object_touched_at	stage_end	correct	feedback	spl	dif	lex
NSB	app_session_1A4C120389364BCE9E292AF3E8FD2BA2.csv	1A4C120389364BCE9E292AF3E8FD2BA2	Unknown	2016-07-19	NA	Espanol_Grupo1_imp	623	1	2016-07-19T22:30:26.000Z	2016-07-19T22:40:36.000Z	29	2016-07-19T22:36:19.046Z	0	3	block2	mountain	8	2	viejo_imp	NA	descalzo_imp	NA	NA	NA	NA	NA	689	viejo	CENTER_LEFT	descalzo_imp	CENTER_RIGHT	5598	touch_object	0	1	NA	difficult	adj
NSB	app_session_1A4C120389364BCE9E292AF3E8FD2BA2.csv	1A4C120389364BCE9E292AF3E8FD2BA2	Unknown	2016-07-19	NA	Espanol_Grupo1_imp	623	1	2016-07-19T22:30:26.000Z	2016-07-19T22:40:36.000Z	30	2016-07-19T22:36:32.632Z	0	3	block2	mountain	9	2	boca_imp	NA	cabeza_imp	NA	NA	NA	NA	NA	395	cabeza	CENTER_RIGHT	cabeza_imp	CENTER_RIGHT	2615	touch_object	1	1	NA	easy	noun
NSB	app_session_1A4C120389364BCE9E292AF3E8FD2BA2.csv	1A4C120389364BCE9E292AF3E8FD2BA2	Unknown	2016-07-19	NA	Espanol_Grupo1_imp	623	1	2016-07-19T22:30:26.000Z	2016-07-19T22:40:36.000Z	31	2016-07-19T22:36:42.948Z	0	3	block2	mountain	10	2	gorro_imp	NA	camion_imp	NA	NA	NA	NA	NA	1023	gorro	CENTER_LEFT	camion_imp	CENTER_RIGHT	3542	touch_object	0	1	NA	moderate	noun
NSB	app_session_1A4C120389364BCE9E292AF3E8FD2BA2.csv	1A4C120389364BCE9E292AF3E8FD2BA2	Unknown	2016-07-19	NA	Espanol_Grupo1_imp	623	1	2016-07-19T22:30:26.000Z	2016-07-19T22:40:36.000Z	32	2016-07-19T22:36:54.799Z	0	3	block2	mountain	11	2	rota_imp	NA	pesada_imp	NA	NA	NA	NA	NA	1751	rota	CENTER_LEFT	rota_imp	CENTER_LEFT	3830	touch_object	1	1	NA	moderate	adj
NSB	app_session_1A4C120389364BCE9E292AF3E8FD2BA2.csv	1A4C120389364BCE9E292AF3E8FD2BA2	Unknown	2016-07-19	NA	Espanol_Grupo1_imp	623	1	2016-07-19T22:30:26.000Z	2016-07-19T22:40:36.000Z	33	2016-07-19T22:37:07.682Z	0	3	block2	mountain	12	2	sucia_imp	NA	limpia_imp	NA	NA	NA	NA	NA	1037	limpia	CENTER_RIGHT	limpia_imp	CENTER_RIGHT	2214	touch_object	1	1	NA	easy	adj
NSB	app_session_1A4C120389364BCE9E292AF3E8FD2BA2.csv	1A4C120389364BCE9E292AF3E8FD2BA2	Unknown	2016-07-19	NA	Espanol_Grupo1_imp	623	1	2016-07-19T22:30:26.000Z	2016-07-19T22:40:36.000Z	34	2016-07-19T22:37:18.216Z	0	3	block2	mountain	13	2	canilla_imp	NA	vela_imp	NA	NA	NA	NA	NA	757	canilla	CENTER_LEFT	vela_imp	CENTER_RIGHT	2526	touch_object	0	1	NA	difficult	noun
NSB	app_session_1A4C120389364BCE9E292AF3E8FD2BA2.csv	1A4C120389364BCE9E292AF3E8FD2BA2	Unknown	2016-07-19	NA	Espanol_Grupo1_imp	623	1	2016-07-19T22:30:26.000Z	2016-07-19T22:40:36.000Z	35	2016-07-19T22:37:28.783Z	0	3	block2	mountain	14	2	lapiz_imp	NA	pantalon_imp	NA	NA	NA	NA	NA	870	lapiz	CENTER_LEFT	lapiz_imp	CENTER_LEFT	2112	touch_object	1	1	NA	easy	noun
NSB	app_session_1A4C120389364BCE9E292AF3E8FD2BA2.csv	1A4C120389364BCE9E292AF3E8FD2BA2	Unknown	2016-07-19	NA	Espanol_Grupo1_imp	623	1	2016-07-19T22:30:26.000Z	2016-07-19T22:40:36.000Z	36	2016-07-19T22:37:51.847Z	0	4	block3	desert	1	2	mueble_imp	NA	bolso_imp	NA	NA	NA	NA	NA	2921	bolso	CENTER_RIGHT	bolso_imp	CENTER_RIGHT	4364	touch_object	1	1	NA	difficult	noun
NSB	app_session_1A4C120389364BCE9E292AF3E8FD2BA2.csv	1A4C120389364BCE9E292AF3E8FD2BA2	Unknown	2016-07-19	NA	Espanol_Grupo1_imp	623	1	2016-07-19T22:30:26.000Z	2016-07-19T22:40:36.000Z	37	2016-07-19T22:38:06.552Z	0	4	block3	desert	2	2	muneca_imp	NA	mochila_imp	NA	NA	NA	NA	NA	273	mochila	CENTER_RIGHT	mochila_imp	CENTER_RIGHT	2653	touch_object	1	1	NA	easy	noun
NSB	app_session_1A4C120389364BCE9E292AF3E8FD2BA2.csv	1A4C120389364BCE9E292AF3E8FD2BA2	Unknown	2016-07-19	NA	Espanol_Grupo1_imp	623	1	2016-07-19T22:30:26.000Z	2016-07-19T22:40:36.000Z	38	2016-07-19T22:38:16.786Z	0	4	block3	desert	3	2	perro_imp	NA	nene_imp	NA	NA	NA	NA	NA	539	perro	CENTER_LEFT	perro_imp	CENTER_LEFT	2329	touch_object	1	1	NA	easy	noun
NSB	app_session_1A4C120389364BCE9E292AF3E8FD2BA2.csv	1A4C120389364BCE9E292AF3E8FD2BA2	Unknown	2016-07-19	NA	Espanol_Grupo1_imp	623	1	2016-07-19T22:30:26.000Z	2016-07-19T22:40:36.000Z	40	2016-07-19T22:38:44.204Z	0	4	block3	desert	5	2	llorar_imp	NA	saltar_imp	NA	NA	NA	NA	NA	1188	saltar	CENTER_RIGHT	saltar_imp	CENTER_RIGHT	3237	touch_object	1	1	NA	easy	verb
NSB	app_session_1A4C120389364BCE9E292AF3E8FD2BA2.csv	1A4C120389364BCE9E292AF3E8FD2BA2	Unknown	2016-07-19	NA	Espanol_Grupo1_imp	623	1	2016-07-19T22:30:26.000Z	2016-07-19T22:40:36.000Z	41	2016-07-19T22:38:55.922Z	0	4	block3	desert	6	2	triste_imp	NA	contento_imp	NA	NA	NA	NA	NA	193	triste	CENTER_LEFT	contento_imp	CENTER_RIGHT	1998	touch_object	0	1	NA	moderate	adj
NSB	app_session_1A4C120389364BCE9E292AF3E8FD2BA2.csv	1A4C120389364BCE9E292AF3E8FD2BA2	Unknown	2016-07-19	NA	Espanol_Grupo1_imp	623	1	2016-07-19T22:30:26.000Z	2016-07-19T22:40:36.000Z	42	2016-07-19T22:39:05.406Z	0	4	block3	desert	7	2	lampara_imp	NA	empanada_imp	NA	NA	NA	NA	NA	701	lampara	CENTER_LEFT	empanada_imp	CENTER_RIGHT	1839	touch_object	0	1	NA	difficult	noun
NSB	app_session_1A4C120389364BCE9E292AF3E8FD2BA2.csv	1A4C120389364BCE9E292AF3E8FD2BA2	Unknown	2016-07-19	NA	Espanol_Grupo1_imp	623	1	2016-07-19T22:30:26.000Z	2016-07-19T22:40:36.000Z	43	2016-07-19T22:39:15.207Z	0	4	block3	desert	8	2	jugar_imp	NA	dormir_imp	NA	NA	NA	NA	NA	1720	dormir	CENTER_RIGHT	dormir_imp	CENTER_RIGHT	2247	touch_object	1	1	NA	easy	verb
NSB	app_session_1A4C120389364BCE9E292AF3E8FD2BA2.csv	1A4C120389364BCE9E292AF3E8FD2BA2	Unknown	2016-07-19	NA	Espanol_Grupo1_imp	623	1	2016-07-19T22:30:26.000Z	2016-07-19T22:40:36.000Z	44	2016-07-19T22:39:26.474Z	0	4	block3	desert	9	2	barco_imp	NA	tren_imp	NA	NA	NA	NA	NA	1993	barco	CENTER_LEFT	barco_imp	CENTER_LEFT	3084	touch_object	1	1	NA	moderate	noun
NSB	app_session_1A4C120389364BCE9E292AF3E8FD2BA2.csv	1A4C120389364BCE9E292AF3E8FD2BA2	Unknown	2016-07-19	NA	Espanol_Grupo1_imp	623	1	2016-07-19T22:30:26.000Z	2016-07-19T22:40:36.000Z	45	2016-07-19T22:39:38.824Z	0	4	block3	desert	10	2	atrapar_imp	NA	soplar_imp	NA	NA	NA	NA	NA	962	atrapar	CENTER_LEFT	soplar_imp	CENTER_RIGHT	6490	touch_object	0	1	NA	moderate	verb
NSB	app_session_1A4C120389364BCE9E292AF3E8FD2BA2.csv	1A4C120389364BCE9E292AF3E8FD2BA2	Unknown	2016-07-19	NA	Espanol_Grupo1_imp	623	1	2016-07-19T22:30:26.000Z	2016-07-19T22:40:36.000Z	46	2016-07-19T22:39:53.559Z	0	4	block3	desert	11	2	mosquito_imp	NA	loro_imp	NA	NA	NA	NA	NA	1097	loro	CENTER_RIGHT	loro_imp	CENTER_RIGHT	1910	touch_object	1	1	NA	difficult	noun
NSB	app_session_1A4C120389364BCE9E292AF3E8FD2BA2.csv	1A4C120389364BCE9E292AF3E8FD2BA2	Unknown	2016-07-19	NA	Espanol_Grupo1_imp	623	1	2016-07-19T22:30:26.000Z	2016-07-19T22:40:36.000Z	47	2016-07-19T22:40:03.876Z	0	4	block3	desert	12	2	zapatillas_imp	NA	camas_imp	NA	NA	NA	NA	NA	1252	zapatillas	CENTER_LEFT	zapatillas_imp	CENTER_LEFT	2562	touch_object	1	1	NA	easy	noun
NSB	app_session_1A4C120389364BCE9E292AF3E8FD2BA2.csv	1A4C120389364BCE9E292AF3E8FD2BA2	Unknown	2016-07-19	NA	Espanol_Grupo1_imp	623	1	2016-07-19T22:30:26.000Z	2016-07-19T22:40:36.000Z	48	2016-07-19T22:40:14.977Z	0	4	block3	desert	13	2	peinar_imp	NA	reir_imp	NA	NA	NA	NA	NA	347	reir	CENTER_RIGHT	peinar_imp	CENTER_LEFT	3449	touch_object	0	1	NA	moderate	verb
NSB	app_session_3921276EC19544DC9952624E142A945E.csv	3921276EC19544DC9952624E142A945E	Unknown	2016-07-29	NA	Espanol_Grupo2_imp	541	2	2016-07-29T23:24:46.000Z	2016-07-29T23:43:30.000Z	10	2016-07-29T23:27:19.831Z	0	2	block1	beach	2	2	barrer_imp	NA	clavar_imp	NA	NA	NA	NA	NA	1171	barrer	CENTER_LEFT	clavar_imp	CENTER_RIGHT	3622	touch_object	0	1	NA	difficult	verb
NSB	app_session_3921276EC19544DC9952624E142A945E.csv	3921276EC19544DC9952624E142A945E	Unknown	2016-07-29	NA	Espanol_Grupo2_imp	541	2	2016-07-29T23:24:46.000Z	2016-07-29T23:43:30.000Z	14	2016-07-29T23:28:50.619Z	0	2	block1	beach	6	2	oscuro_imp	NA	redondo_imp	NA	NA	NA	NA	NA	3801	redondo	CENTER_RIGHT	redondo_imp	CENTER_RIGHT	3640	touch_object	1	1	NA	moderate	adj
NSB	app_session_3921276EC19544DC9952624E142A945E.csv	3921276EC19544DC9952624E142A945E	Unknown	2016-07-29	NA	Espanol_Grupo2_imp	541	2	2016-07-29T23:24:46.000Z	2016-07-29T23:43:30.000Z	17	2016-07-29T23:29:55.656Z	0	2	block1	beach	9	2	inflar_imp	NA	atajar_imp	NA	NA	NA	NA	NA	1354	atajar	CENTER_RIGHT	atajar_imp	CENTER_RIGHT	4574	touch_object	1	1	NA	difficult	verb
NSB	app_session_3921276EC19544DC9952624E142A945E.csv	3921276EC19544DC9952624E142A945E	Unknown	2016-07-29	NA	Espanol_Grupo2_imp	541	2	2016-07-29T23:24:46.000Z	2016-07-29T23:43:30.000Z	21	2016-07-29T23:31:20.060Z	0	2	block1	beach	13	2	helicoptero_imp	NA	accidente_imp	NA	NA	NA	NA	NA	1265	helicoptero	CENTER_LEFT	accidente_imp	CENTER_RIGHT	5692	touch_object	0	1	NA	difficult	noun
NSB	app_session_3921276EC19544DC9952624E142A945E.csv	3921276EC19544DC9952624E142A945E	Unknown	2016-07-29	NA	Espanol_Grupo2_imp	541	2	2016-07-29T23:24:46.000Z	2016-07-29T23:43:30.000Z	22	2016-07-29T23:31:34.296Z	0	2	block1	beach	14	2	casa_imp	NA	comida_imp	NA	NA	NA	NA	NA	1721	casa	CENTER_LEFT	comida_imp	CENTER_RIGHT	4116	touch_object	0	1	NA	easy	noun
NSB	app_session_3921276EC19544DC9952624E142A945E.csv	3921276EC19544DC9952624E142A945E	Unknown	2016-07-29	NA	Espanol_Grupo2_imp	541	2	2016-07-29T23:24:46.000Z	2016-07-29T23:43:30.000Z	24	2016-07-29T23:32:12.397Z	0	3	block2	mountain	2	2	rojo_imp	NA	grande_imp	NA	NA	NA	NA	NA	1267	grande	CENTER_RIGHT	grande_imp	CENTER_RIGHT	3851	touch_object	1	1	NA	easy	adj
NSB	app_session_3921276EC19544DC9952624E142A945E.csv	3921276EC19544DC9952624E142A945E	Unknown	2016-07-29	NA	Espanol_Grupo2_imp	541	2	2016-07-29T23:24:46.000Z	2016-07-29T23:43:30.000Z	26	2016-07-29T23:32:43.349Z	0	3	block2	mountain	4	2	atar_imp	NA	pisar_imp	NA	NA	NA	NA	NA	1504	atar	CENTER_LEFT	pisar_imp	CENTER_RIGHT	3773	touch_object	0	1	NA	moderate	verb
NSB	app_session_3921276EC19544DC9952624E142A945E.csv	3921276EC19544DC9952624E142A945E	Unknown	2016-07-29	NA	Espanol_Grupo2_imp	541	2	2016-07-29T23:24:46.000Z	2016-07-29T23:43:30.000Z	27	2016-07-29T23:32:55.899Z	0	3	block2	mountain	5	2	romper_imp	NA	tocar_imp	NA	NA	NA	NA	NA	1620	tocar	CENTER_RIGHT	tocar_imp	CENTER_RIGHT	6279	touch_object	1	1	NA	easy	verb
NSB	app_session_3921276EC19544DC9952624E142A945E.csv	3921276EC19544DC9952624E142A945E	Unknown	2016-07-29	NA	Espanol_Grupo2_imp	541	2	2016-07-29T23:24:46.000Z	2016-07-29T23:43:30.000Z	30	2016-07-29T23:34:01.254Z	0	3	block2	mountain	8	2	viejo_imp	NA	descalzo_imp	NA	NA	NA	NA	NA	1088	descalzo	CENTER_RIGHT	descalzo_imp	CENTER_RIGHT	5578	touch_object	1	1	NA	difficult	adj
NSB	app_session_3921276EC19544DC9952624E142A945E.csv	3921276EC19544DC9952624E142A945E	Unknown	2016-07-29	NA	Espanol_Grupo2_imp	541	2	2016-07-29T23:24:46.000Z	2016-07-29T23:43:30.000Z	38	2016-07-29T23:37:22.648Z	0	4	block3	desert	2	2	muneca_imp	NA	mochila_imp	NA	NA	NA	NA	NA	38932	muneca	CENTER_LEFT	muneca_imp	CENTER_LEFT	3783	touch_object	1	1	NA	easy	noun
NSB	app_session_3921276EC19544DC9952624E142A945E.csv	3921276EC19544DC9952624E142A945E	Unknown	2016-07-29	NA	Espanol_Grupo2_imp	541	2	2016-07-29T23:24:46.000Z	2016-07-29T23:43:30.000Z	39	2016-07-29T23:38:12.651Z	0	4	block3	desert	3	2	perro_imp	NA	nene_imp	NA	NA	NA	NA	NA	376	nene	CENTER_RIGHT	perro_imp	CENTER_LEFT	6118	touch_object	0	1	NA	easy	noun
NSB	app_session_3EB05A7243414BEF8013968180EA463C.csv	3EB05A7243414BEF8013968180EA463C	Unknown	2016-07-29	NA	Espanol_Grupo1_imp	538	5	2016-07-29T15:30:08.000Z	NA	8	2016-07-29T15:32:32.372Z	0	2	block1	beach	1	2	boton_imp	NA	pez_imp	NA	NA	NA	NA	NA	355	pez	CENTER_RIGHT	pez_imp	CENTER_RIGHT	1257	touch_object	1	1	NA	moderate	noun
NSB	app_session_3EB05A7243414BEF8013968180EA463C.csv	3EB05A7243414BEF8013968180EA463C	Unknown	2016-07-29	NA	Espanol_Grupo1_imp	538	5	2016-07-29T15:30:08.000Z	NA	9	2016-07-29T15:32:41.357Z	0	2	block1	beach	2	2	barrer_imp	NA	clavar_imp	NA	NA	NA	NA	NA	265	clavar	CENTER_RIGHT	barrer_imp	CENTER_LEFT	1306	touch_object	0	1	NA	difficult	verb
NSB	app_session_3EB05A7243414BEF8013968180EA463C.csv	3EB05A7243414BEF8013968180EA463C	Unknown	2016-07-29	NA	Espanol_Grupo1_imp	538	5	2016-07-29T15:30:08.000Z	NA	10	2016-07-29T15:32:50.191Z	0	2	block1	beach	3	2	lavar_imp	NA	comer_imp	NA	NA	NA	NA	NA	678	lavar	CENTER_LEFT	comer_imp	CENTER_RIGHT	2857	touch_object	0	1	NA	easy	verb
NSB	app_session_3EB05A7243414BEF8013968180EA463C.csv	3EB05A7243414BEF8013968180EA463C	Unknown	2016-07-29	NA	Espanol_Grupo1_imp	538	5	2016-07-29T15:30:08.000Z	NA	11	2016-07-29T15:33:00.991Z	0	2	block1	beach	4	2	pescar_imp	NA	nadar_imp	NA	NA	NA	NA	NA	598	pescar	CENTER_LEFT	nadar_imp	CENTER_RIGHT	2789	touch_object	0	1	NA	difficult	verb
NSB	app_session_3EB05A7243414BEF8013968180EA463C.csv	3EB05A7243414BEF8013968180EA463C	Unknown	2016-07-29	NA	Espanol_Grupo1_imp	538	5	2016-07-29T15:30:08.000Z	NA	12	2016-07-29T15:33:11.692Z	0	2	block1	beach	5	2	tortuga_imp	NA	mariposa_imp	NA	NA	NA	NA	NA	442	mariposa	CENTER_RIGHT	mariposa_imp	CENTER_RIGHT	2547	touch_object	1	1	NA	moderate	noun
NSB	app_session_3EB05A7243414BEF8013968180EA463C.csv	3EB05A7243414BEF8013968180EA463C	Unknown	2016-07-29	NA	Espanol_Grupo1_imp	538	5	2016-07-29T15:30:08.000Z	NA	13	2016-07-29T15:33:21.976Z	0	2	block1	beach	6	2	oscuro_imp	NA	redondo_imp	NA	NA	NA	NA	NA	612	oscuro	CENTER_LEFT	oscuro_imp	CENTER_LEFT	1614	touch_object	1	1	NA	moderate	adj
