"thisdir"	"thisf"	"uuid"	"device"	"date"	"config_scenario"	"config_profile"	"subject_id"	"session_number"	"session_started_at"	"session_ended_at"	"trial_number_session"	"trial_started_at"	"repetition"	"level_number"	"level_name"	"level_background"	"stage_number"	"objects_count"	"object1_name"	"object1_touch_diff_time"	"object2_name"	"object2_touch_diff_time"	"object3_name"	"object3_touch_diff_time"	"object4_name"	"object4_touch_diff_time"	"mandy_touch_diff_time"	"object_asked"	"object_asked_position"	"object_touched"	"object_touched_position"	"object_touched_at"	"stage_end"	"correct"	"feedback"
"NSB"	"app_session_1A4C120389364BCE9E292AF3E8FD2BA2.csv"	"1A4C120389364BCE9E292AF3E8FD2BA2"	"Unknown"	"2016-07-19"	NA	"Espanol_Grupo1_imp"	623	1	"2016-07-19T22:30:26.000Z"	"2016-07-19T22:40:36.000Z"	21	"2016-07-19T22:34:35.424Z"	0	2	"block1"	"beach"	14	2	"casa_imp"	NA	"comida_imp"	NA	NA	NA	NA	NA	1223	"comida_imp"	"CENTER_RIGHT"	"comida_imp"	"CENTER_RIGHT"	2096	"touch_object"	1	1
"NSB"	"app_session_1A4C120389364BCE9E292AF3E8FD2BA2.csv"	"1A4C120389364BCE9E292AF3E8FD2BA2"	"Unknown"	"2016-07-19"	NA	"Espanol_Grupo1_imp"	623	1	"2016-07-19T22:30:26.000Z"	"2016-07-19T22:40:36.000Z"	22	"2016-07-19T22:34:52.163Z"	0	3	"block2"	"mountain"	1	2	"rio_imp"	NA	"bosque_imp"	NA	NA	NA	NA	NA	698	"rio_imp"	"CENTER_LEFT"	"bosque_imp"	"CENTER_RIGHT"	2147	"touch_object"	0	1
"NSB"	"app_session_1A4C120389364BCE9E292AF3E8FD2BA2.csv"	"1A4C120389364BCE9E292AF3E8FD2BA2"	"Unknown"	"2016-07-19"	NA	"Espanol_Grupo1_imp"	623	1	"2016-07-19T22:30:26.000Z"	"2016-07-19T22:40:36.000Z"	23	"2016-07-19T22:35:02.358Z"	0	3	"block2"	"mountain"	2	2	"rojo_imp"	NA	"grande_imp"	NA	NA	NA	NA	NA	1283	"rojo_imp"	"CENTER_LEFT"	"grande_imp"	"CENTER_RIGHT"	4147	"touch_object"	0	1
"NSB"	"app_session_1A4C120389364BCE9E292AF3E8FD2BA2.csv"	"1A4C120389364BCE9E292AF3E8FD2BA2"	"Unknown"	"2016-07-19"	NA	"Espanol_Grupo1_imp"	623	1	"2016-07-19T22:30:26.000Z"	"2016-07-19T22:40:36.000Z"	24	"2016-07-19T22:35:15.076Z"	0	3	"block2"	"mountain"	3	2	"tijera_imp"	NA	"bicicleta_imp"	NA	NA	NA	NA	NA	745	"bicicleta_imp"	"CENTER_RIGHT"	"bicicleta_imp"	"CENTER_RIGHT"	2022	"touch_object"	1	1
"NSB"	"app_session_1A4C120389364BCE9E292AF3E8FD2BA2.csv"	"1A4C120389364BCE9E292AF3E8FD2BA2"	"Unknown"	"2016-07-19"	NA	"Espanol_Grupo1_imp"	623	1	"2016-07-19T22:30:26.000Z"	"2016-07-19T22:40:36.000Z"	25	"2016-07-19T22:35:25.160Z"	0	3	"block2"	"mountain"	4	2	"atar_imp"	NA	"pisar_imp"	NA	NA	NA	NA	NA	499	"pisar_imp"	"CENTER_RIGHT"	"pisar_imp"	"CENTER_RIGHT"	6238	"touch_object"	1	1
"NSB"	"app_session_1A4C120389364BCE9E292AF3E8FD2BA2.csv"	"1A4C120389364BCE9E292AF3E8FD2BA2"	"Unknown"	"2016-07-19"	NA	"Espanol_Grupo1_imp"	623	1	"2016-07-19T22:30:26.000Z"	"2016-07-19T22:40:36.000Z"	26	"2016-07-19T22:35:39.194Z"	0	3	"block2"	"mountain"	5	2	"romper_imp"	NA	"tocar_imp"	NA	NA	NA	NA	NA	2337	"romper_imp"	"CENTER_LEFT"	"tocar_imp"	"CENTER_RIGHT"	7152	"touch_object"	0	1
"NSB"	"app_session_1A4C120389364BCE9E292AF3E8FD2BA2.csv"	"1A4C120389364BCE9E292AF3E8FD2BA2"	"Unknown"	"2016-07-19"	NA	"Espanol_Grupo1_imp"	623	1	"2016-07-19T22:30:26.000Z"	"2016-07-19T22:40:36.000Z"	27	"2016-07-19T22:35:55.962Z"	0	3	"block2"	"mountain"	6	2	"hombre_imp"	NA	"pato_imp"	NA	NA	NA	NA	NA	792	"hombre_imp"	"CENTER_LEFT"	"hombre_imp"	"CENTER_LEFT"	2860	"touch_object"	1	1
"NSB"	"app_session_1A4C120389364BCE9E292AF3E8FD2BA2.csv"	"1A4C120389364BCE9E292AF3E8FD2BA2"	"Unknown"	"2016-07-19"	NA	"Espanol_Grupo1_imp"	623	1	"2016-07-19T22:30:26.000Z"	"2016-07-19T22:40:36.000Z"	28	"2016-07-19T22:36:06.913Z"	0	3	"block2"	"mountain"	7	2	"grupo_imp"	NA	"medico_imp"	NA	NA	NA	NA	NA	516	"medico_imp"	"CENTER_RIGHT"	"medico_imp"	"CENTER_RIGHT"	4290	"touch_object"	1	1
"NSB"	"app_session_1A4C120389364BCE9E292AF3E8FD2BA2.csv"	"1A4C120389364BCE9E292AF3E8FD2BA2"	"Unknown"	"2016-07-19"	NA	"Espanol_Grupo1_imp"	623	1	"2016-07-19T22:30:26.000Z"	"2016-07-19T22:40:36.000Z"	29	"2016-07-19T22:36:19.046Z"	0	3	"block2"	"mountain"	8	2	"viejo_imp"	NA	"descalzo_imp"	NA	NA	NA	NA	NA	689	"viejo_imp"	"CENTER_LEFT"	"descalzo_imp"	"CENTER_RIGHT"	5598	"touch_object"	0	1
"NSB"	"app_session_1A4C120389364BCE9E292AF3E8FD2BA2.csv"	"1A4C120389364BCE9E292AF3E8FD2BA2"	"Unknown"	"2016-07-19"	NA	"Espanol_Grupo1_imp"	623	1	"2016-07-19T22:30:26.000Z"	"2016-07-19T22:40:36.000Z"	30	"2016-07-19T22:36:32.632Z"	0	3	"block2"	"mountain"	9	2	"boca_imp"	NA	"cabeza_imp"	NA	NA	NA	NA	NA	395	"cabeza_imp"	"CENTER_RIGHT"	"cabeza_imp"	"CENTER_RIGHT"	2615	"touch_object"	1	1
"NSB"	"app_session_1A4C120389364BCE9E292AF3E8FD2BA2.csv"	"1A4C120389364BCE9E292AF3E8FD2BA2"	"Unknown"	"2016-07-19"	NA	"Espanol_Grupo1_imp"	623	1	"2016-07-19T22:30:26.000Z"	"2016-07-19T22:40:36.000Z"	31	"2016-07-19T22:36:42.948Z"	0	3	"block2"	"mountain"	10	2	"gorro_imp"	NA	"camion_imp"	NA	NA	NA	NA	NA	1023	"gorro_imp"	"CENTER_LEFT"	"camion_imp"	"CENTER_RIGHT"	3542	"touch_object"	0	1
"NSB"	"app_session_1A4C120389364BCE9E292AF3E8FD2BA2.csv"	"1A4C120389364BCE9E292AF3E8FD2BA2"	"Unknown"	"2016-07-19"	NA	"Espanol_Grupo1_imp"	623	1	"2016-07-19T22:30:26.000Z"	"2016-07-19T22:40:36.000Z"	32	"2016-07-19T22:36:54.799Z"	0	3	"block2"	"mountain"	11	2	"rota_imp"	NA	"pesada_imp"	NA	NA	NA	NA	NA	1751	"rota_imp"	"CENTER_LEFT"	"rota_imp"	"CENTER_LEFT"	3830	"touch_object"	1	1
"NSB"	"app_session_1A4C120389364BCE9E292AF3E8FD2BA2.csv"	"1A4C120389364BCE9E292AF3E8FD2BA2"	"Unknown"	"2016-07-19"	NA	"Espanol_Grupo1_imp"	623	1	"2016-07-19T22:30:26.000Z"	"2016-07-19T22:40:36.000Z"	33	"2016-07-19T22:37:07.682Z"	0	3	"block2"	"mountain"	12	2	"sucia_imp"	NA	"limpia_imp"	NA	NA	NA	NA	NA	1037	"limpia_imp"	"CENTER_RIGHT"	"limpia_imp"	"CENTER_RIGHT"	2214	"touch_object"	1	1
"NSB"	"app_session_1A4C120389364BCE9E292AF3E8FD2BA2.csv"	"1A4C120389364BCE9E292AF3E8FD2BA2"	"Unknown"	"2016-07-19"	NA	"Espanol_Grupo1_imp"	623	1	"2016-07-19T22:30:26.000Z"	"2016-07-19T22:40:36.000Z"	34	"2016-07-19T22:37:18.216Z"	0	3	"block2"	"mountain"	13	2	"canilla_imp"	NA	"vela_imp"	NA	NA	NA	NA	NA	757	"canilla_imp"	"CENTER_LEFT"	"vela_imp"	"CENTER_RIGHT"	2526	"touch_object"	0	1
"NSB"	"app_session_1A4C120389364BCE9E292AF3E8FD2BA2.csv"	"1A4C120389364BCE9E292AF3E8FD2BA2"	"Unknown"	"2016-07-19"	NA	"Espanol_Grupo1_imp"	623	1	"2016-07-19T22:30:26.000Z"	"2016-07-19T22:40:36.000Z"	35	"2016-07-19T22:37:28.783Z"	0	3	"block2"	"mountain"	14	2	"lapiz_imp"	NA	"pantalon_imp"	NA	NA	NA	NA	NA	870	"lapiz_imp"	"CENTER_LEFT"	"lapiz_imp"	"CENTER_LEFT"	2112	"touch_object"	1	1
"NSB"	"app_session_1A4C120389364BCE9E292AF3E8FD2BA2.csv"	"1A4C120389364BCE9E292AF3E8FD2BA2"	"Unknown"	"2016-07-19"	NA	"Espanol_Grupo1_imp"	623	1	"2016-07-19T22:30:26.000Z"	"2016-07-19T22:40:36.000Z"	36	"2016-07-19T22:37:51.847Z"	0	4	"block3"	"desert"	1	2	"mueble_imp"	NA	"bolso_imp"	NA	NA	NA	NA	NA	2921	"bolso_imp"	"CENTER_RIGHT"	"bolso_imp"	"CENTER_RIGHT"	4364	"touch_object"	1	1
"NSB"	"app_session_1A4C120389364BCE9E292AF3E8FD2BA2.csv"	"1A4C120389364BCE9E292AF3E8FD2BA2"	"Unknown"	"2016-07-19"	NA	"Espanol_Grupo1_imp"	623	1	"2016-07-19T22:30:26.000Z"	"2016-07-19T22:40:36.000Z"	37	"2016-07-19T22:38:06.552Z"	0	4	"block3"	"desert"	2	2	"muneca_imp"	NA	"mochila_imp"	NA	NA	NA	NA	NA	273	"mochila_imp"	"CENTER_RIGHT"	"mochila_imp"	"CENTER_RIGHT"	2653	"touch_object"	1	1
"NSB"	"app_session_1A4C120389364BCE9E292AF3E8FD2BA2.csv"	"1A4C120389364BCE9E292AF3E8FD2BA2"	"Unknown"	"2016-07-19"	NA	"Espanol_Grupo1_imp"	623	1	"2016-07-19T22:30:26.000Z"	"2016-07-19T22:40:36.000Z"	38	"2016-07-19T22:38:16.786Z"	0	4	"block3"	"desert"	3	2	"perro_imp"	NA	"nene_imp"	NA	NA	NA	NA	NA	539	"perro_imp"	"CENTER_LEFT"	"perro_imp"	"CENTER_LEFT"	2329	"touch_object"	1	1
"NSB"	"app_session_1A4C120389364BCE9E292AF3E8FD2BA2.csv"	"1A4C120389364BCE9E292AF3E8FD2BA2"	"Unknown"	"2016-07-19"	NA	"Espanol_Grupo1_imp"	623	1	"2016-07-19T22:30:26.000Z"	"2016-07-19T22:40:36.000Z"	39	"2016-07-19T22:38:26.937Z"	0	4	"block3"	"desert"	4	2	"patear_imp"	NA	"arrancar_imp"	NA	NA	NA	NA	NA	787	"arrancar_imp"	"CENTER_RIGHT"	"arrancar_imp"	"CENTER_RIGHT"	9174	"touch_object"	1	1
"NSB"	"app_session_1A4C120389364BCE9E292AF3E8FD2BA2.csv"	"1A4C120389364BCE9E292AF3E8FD2BA2"	"Unknown"	"2016-07-19"	NA	"Espanol_Grupo1_imp"	623	1	"2016-07-19T22:30:26.000Z"	"2016-07-19T22:40:36.000Z"	40	"2016-07-19T22:38:44.204Z"	0	4	"block3"	"desert"	5	2	"llorar_imp"	NA	"saltar_imp"	NA	NA	NA	NA	NA	1188	"saltar_imp"	"CENTER_RIGHT"	"saltar_imp"	"CENTER_RIGHT"	3237	"touch_object"	1	1
"NSB"	"app_session_1A4C120389364BCE9E292AF3E8FD2BA2.csv"	"1A4C120389364BCE9E292AF3E8FD2BA2"	"Unknown"	"2016-07-19"	NA	"Espanol_Grupo1_imp"	623	1	"2016-07-19T22:30:26.000Z"	"2016-07-19T22:40:36.000Z"	41	"2016-07-19T22:38:55.922Z"	0	4	"block3"	"desert"	6	2	"triste_imp"	NA	"contento_imp"	NA	NA	NA	NA	NA	193	"triste_imp"	"CENTER_LEFT"	"contento_imp"	"CENTER_RIGHT"	1998	"touch_object"	0	1
"NSB"	"app_session_1A4C120389364BCE9E292AF3E8FD2BA2.csv"	"1A4C120389364BCE9E292AF3E8FD2BA2"	"Unknown"	"2016-07-19"	NA	"Espanol_Grupo1_imp"	623	1	"2016-07-19T22:30:26.000Z"	"2016-07-19T22:40:36.000Z"	42	"2016-07-19T22:39:05.406Z"	0	4	"block3"	"desert"	7	2	"lampara_imp"	NA	"empanada_imp"	NA	NA	NA	NA	NA	701	"lampara_imp"	"CENTER_LEFT"	"empanada_imp"	"CENTER_RIGHT"	1839	"touch_object"	0	1
"NSB"	"app_session_1A4C120389364BCE9E292AF3E8FD2BA2.csv"	"1A4C120389364BCE9E292AF3E8FD2BA2"	"Unknown"	"2016-07-19"	NA	"Espanol_Grupo1_imp"	623	1	"2016-07-19T22:30:26.000Z"	"2016-07-19T22:40:36.000Z"	43	"2016-07-19T22:39:15.207Z"	0	4	"block3"	"desert"	8	2	"jugar_imp"	NA	"dormir_imp"	NA	NA	NA	NA	NA	1720	"dormir_imp"	"CENTER_RIGHT"	"dormir_imp"	"CENTER_RIGHT"	2247	"touch_object"	1	1
"NSB"	"app_session_1A4C120389364BCE9E292AF3E8FD2BA2.csv"	"1A4C120389364BCE9E292AF3E8FD2BA2"	"Unknown"	"2016-07-19"	NA	"Espanol_Grupo1_imp"	623	1	"2016-07-19T22:30:26.000Z"	"2016-07-19T22:40:36.000Z"	44	"2016-07-19T22:39:26.474Z"	0	4	"block3"	"desert"	9	2	"barco_imp"	NA	"tren_imp"	NA	NA	NA	NA	NA	1993	"barco_imp"	"CENTER_LEFT"	"barco_imp"	"CENTER_LEFT"	3084	"touch_object"	1	1
"NSB"	"app_session_1A4C120389364BCE9E292AF3E8FD2BA2.csv"	"1A4C120389364BCE9E292AF3E8FD2BA2"	"Unknown"	"2016-07-19"	NA	"Espanol_Grupo1_imp"	623	1	"2016-07-19T22:30:26.000Z"	"2016-07-19T22:40:36.000Z"	45	"2016-07-19T22:39:38.824Z"	0	4	"block3"	"desert"	10	2	"atrapar_imp"	NA	"soplar_imp"	NA	NA	NA	NA	NA	962	"atrapar_imp"	"CENTER_LEFT"	"soplar_imp"	"CENTER_RIGHT"	6490	"touch_object"	0	1
"NSB"	"app_session_1A4C120389364BCE9E292AF3E8FD2BA2.csv"	"1A4C120389364BCE9E292AF3E8FD2BA2"	"Unknown"	"2016-07-19"	NA	"Espanol_Grupo1_imp"	623	1	"2016-07-19T22:30:26.000Z"	"2016-07-19T22:40:36.000Z"	46	"2016-07-19T22:39:53.559Z"	0	4	"block3"	"desert"	11	2	"mosquito_imp"	NA	"loro_imp"	NA	NA	NA	NA	NA	1097	"loro_imp"	"CENTER_RIGHT"	"loro_imp"	"CENTER_RIGHT"	1910	"touch_object"	1	1
"NSB"	"app_session_1A4C120389364BCE9E292AF3E8FD2BA2.csv"	"1A4C120389364BCE9E292AF3E8FD2BA2"	"Unknown"	"2016-07-19"	NA	"Espanol_Grupo1_imp"	623	1	"2016-07-19T22:30:26.000Z"	"2016-07-19T22:40:36.000Z"	47	"2016-07-19T22:40:03.876Z"	0	4	"block3"	"desert"	12	2	"zapatillas_imp"	NA	"camas_imp"	NA	NA	NA	NA	NA	1252	"zapatillas_imp"	"CENTER_LEFT"	"zapatillas_imp"	"CENTER_LEFT"	2562	"touch_object"	1	1
